ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,100,20,100,1,0,80,80,8000,80,8000
1,100,20,100,1,0,80,80,16000,0,8000
1,100,20,100,1,0,80,80,24000,0,8000
1,100,20,100,1,0,80,80,32000,0,8000
1,100,20,100,1,0,80,80,40000,0,8000
1,100,20,100,1,0,80,80,48000,0,8000
1,100,20,100,1,0,80,80,56000,0,8000
1,100,20,100,1,0,80,80,64000,0,8000
1,100,20,100,1,0,80,80,72000,0,8000
1,100,20,100,1,0,80,80,80000,0,8000
1,100,20,100,1,0,80,80,88000,0,8000
1,100,20,100,1,0,80,80,96000,0,8000
1,100,20,100,1,0,80,80,104000,0,8000
1,100,20,100,1,0,80,80,112000,0,8000
1,100,20,100,1,0,80,80,120000,0,8000
1,100,20,100,1,0,80,80,128000,0,8000
1,100,20,100,1,0,80,80,136000,0,8000
1,100,20,100,1,0,80,80,144000,0,8000
1,100,20,100,1,0,80,80,152000,0,8000
1,100,20,100,1,0,80,80,160000,0,8000
1,100,1769,100,1,0,-1669,-1669,-6900,-1749,-166900
1,100,1191,100,1,0,-1091,-1091,-116000,578,-109100
1,100,20,100,1,0,80,80,-108000,1171,8000
1,100,20,100,1,0,80,80,-100000,0,8000
1,100,1863,100,1,0,-1763,-1763,-276300,-1843,-176300
1,100,2047,100,1,0,-1947,-1947,-471000,-184,-194700
1,100,20,100,1,0,80,80,-463000,2027,8000
1,100,20,100,1,0,80,80,-455000,0,8000
1,100,20,100,1,0,80,80,-447000,0,8000
1,100,21,100,1,0,79,79,-439100,-1,7900
1,100,21,100,1,0,79,79,-431200,0,7900
1,100,23,100,1,0,77,77,-423500,-2,7700
1,100,24,100,1,0,76,76,-415900,-1,7600
1,100,26,100,1,0,74,74,-408500,-2,7400
1,100,27,100,1,0,73,73,-401200,-1,7300
1,100,29,100,1,0,71,71,-394100,-2,7100
1,100,30,100,1,0,70,70,-387100,-1,7000
1,100,33,100,1,0,67,67,-380400,-3,6700
1,100,35,100,1,0,65,65,-373900,-2,6500
1,100,37,100,1,0,63,63,-367600,-2,6300
1,100,39,100,1,0,61,61,-361500,-2,6100
1,100,41,100,1,0,59,59,-355600,-2,5900
1,100,44,100,1,0,56,56,-350000,-3,5600
1,100,46,100,1,0,54,54,-344600,-2,5400
1,100,48,100,1,0,52,52,-339400,-2,5200
1,100,50,100,1,0,50,50,-334400,-2,5000
1,100,53,100,1,0,47,47,-329700,-3,4700
1,100,56,100,1,0,44,44,-325300,-3,4400
1,100,58,100,1,0,42,42,-321100,-2,4200
1,100,60,100,1,0,40,40,-317100,-2,4000
1,100,63,100,1,0,37,37,-313400,-3,3700
1,100,66,100,1,0,34,34,-310000,-3,3400
1,100,69,100,1,0,31,31,-306900,-3,3100
1,100,71,100,1,0,29,29,-304000,-2,2900
1,100,73,100,1,0,27,27,-301300,-2,2700
1,100,76,100,1,0,24,24,-298900,-3,2400
1,100,79,100,1,0,21,21,-296800,-3,2100
1,100,82,100,1,0,18,18,-295000,-3,1800
1,100,84,100,1,0,16,16,-293400,-2,1600
1,100,86,100,1,0,14,14,-292000,-2,1400
1,100,89,100,1,0,11,11,-290900,-3,1100
1,100,92,100,1,0,8,8,-290100,-3,800
1,100,94,100,1,0,6,6,-289500,-2,600
1,100,96,100,1,0,4,4,-289100,-2,400
1,100,98,100,1,0,2,2,-288900,-2,200
1,100,102,100,1,0,-2,-2,-289100,-4,-200
1,100,104,100,1,0,-4,-4,-289500,-2,-400
1,100,106,100,1,0,-6,-6,-290100,-2,-600
1,100,107,100,1,0,-7,-7,-290800,-1,-700
1,100,109,100,1,0,-9,-9,-291700,-2,-900
1,100,109,100,1,0,-9,-9,-292600,0,-900
1,100,110,100,1,0,-10,-10,-293600,-1,-1000
1,100,110,100,1,0,-10,-10,-294600,0,-1000
1,100,110,100,1,0,-10,-10,-295600,0,-1000
1,100,110,100,1,0,-10,-10,-296600,0,-1000
1,100,110,100,1,0,-10,-10,-297600,0,-1000
1,100,109,100,1,0,-9,-9,-298500,1,-900
1,100,109,100,1,0,-9,-9,-299400,0,-900
1,100,108,100,1,0,-8,-8,-300200,1,-800
