ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,26,15,2,60,99,99,9900,99,7425
1,125,27,15,2,60,98,98,19700,-1,1410
1,125,27,15,2,60,98,98,29500,0,1470
1,125,28,15,2,60,97,97,39200,-1,1395
1,125,29,15,2,60,96,96,48800,-1,1380
1,125,31,15,2,60,94,94,58200,-2,1290
1,125,34,15,2,60,91,91,67300,-3,1185
1,125,37,15,2,60,88,88,76100,-3,1140
1,125,40,15,2,60,85,85,84600,-3,1095
1,125,43,15,2,60,82,82,92800,-3,1050
1,125,46,15,2,60,79,79,100700,-3,1005
1,125,48,15,2,60,77,77,108400,-2,1035
1,125,52,15,2,60,73,73,115700,-4,855
1,125,55,15,2,60,70,70,122700,-3,870
1,125,58,15,2,60,67,67,129400,-3,825
1,125,61,15,2,60,64,64,135800,-3,780
1,125,65,15,2,60,60,60,141800,-4,660
1,125,68,15,2,60,57,57,147500,-3,675
1,125,71,15,2,60,54,54,152900,-3,630
1,125,74,15,2,60,51,51,158000,-3,585
1,125,76,15,2,60,49,49,162900,-2,615
1,125,81,15,2,60,44,44,167300,-5,360
1,125,83,15,2,60,42,42,171500,-2,510
1,125,86,15,2,60,39,39,175400,-3,405
1,125,89,15,2,60,36,36,179000,-3,360
1,125,93,15,2,60,32,32,182200,-4,240
1,125,95,15,2,60,30,30,185200,-2,330
1,125,97,15,2,60,28,28,188000,-2,300
1,125,100,15,2,60,25,25,190500,-3,195
1,125,102,15,2,60,23,23,192800,-2,225
1,125,106,15,2,60,19,19,194700,-4,45
1,125,108,15,2,60,17,17,196400,-2,135
1,125,110,15,2,60,15,15,197900,-2,105
1,125,113,15,2,60,12,12,199100,-3,0
1,125,115,15,2,60,10,10,200100,-2,30
1,125,118,15,2,60,7,7,200800,-3,-75
1,125,120,15,2,60,5,5,201300,-2,-45
1,125,121,15,2,60,4,4,201700,-1,0
1,125,122,15,2,60,3,3,202000,-1,-15
1,125,123,15,2,60,2,2,202200,-1,-30
1,125,123,15,2,60,2,2,202400,0,30
1,125,123,15,2,60,2,2,202600,0,30
1,125,123,15,2,60,2,2,202800,0,30
1,125,123,15,2,60,2,2,203000,0,30
1,125,124,15,2,60,1,1,203100,-1,-45
1,125,125,15,2,60,0,0,203100,-1,-60
1,125,126,15,2,60,-1,-1,203000,-1,-75
1,125,127,15,2,60,-2,-2,202800,-1,-90
1,125,128,15,2,60,-3,-3,202500,-1,-105
1,125,128,15,2,60,-3,-3,202200,0,-45
1,125,128,15,2,60,-3,-3,201900,0,-45
1,125,127,15,2,60,-2,-2,201700,1,30
1,125,127,15,2,60,-2,-2,201500,0,-30
1,125,126,15,2,60,-1,-1,201400,1,45
1,125,126,15,2,60,-1,-1,201300,0,-15
1,125,126,15,2,60,-1,-1,201200,0,-15
1,125,126,15,2,60,-1,-1,201100,0,-15
1,125,126,15,2,60,-1,-1,201000,0,-15
1,125,126,15,2,60,-1,-1,200900,0,-15
1,125,126,15,2,60,-1,-1,200800,0,-15
1,125,125,15,2,60,0,0,200800,1,60
1,125,125,15,2,60,0,0,200800,0,0
1,125,124,15,2,60,1,1,200900,1,75
1,125,124,15,2,60,1,1,201000,0,15
1,125,124,15,2,60,1,1,201100,0,15
1,125,124,15,2,60,1,1,201200,0,15
1,125,126,15,2,60,-1,-1,201100,-2,-135
1,125,127,15,2,60,-2,-2,200900,-1,-90
1,125,128,15,2,60,-3,-3,200600,-1,-105
1,125,129,15,2,60,-4,-4,200200,-1,-120
1,125,129,15,2,60,-4,-4,199800,0,-60
1,125,129,15,2,60,-4,-4,199400,0,-60
1,125,129,15,2,60,-4,-4,199000,0,-60
1,125,128,15,2,60,-3,-3,198700,1,15
1,125,128,15,2,60,-3,-3,198400,0,-45
1,125,127,15,2,60,-2,-2,198200,1,30
1,125,127,15,2,60,-2,-2,198000,0,-30
1,125,127,15,2,60,-2,-2,197800,0,-30
1,125,127,15,2,60,-2,-2,197600,0,-30
1,125,127,15,2,60,-2,-2,197400,0,-30
1,125,127,15,2,60,-2,-2,197200,0,-30
1,125,126,15,2,60,-1,-1,197100,1,45
1,125,126,15,2,60,-1,-1,197000,0,-15
1,125,125,15,2,60,0,0,197000,1,60
1,125,125,15,2,60,0,0,197000,0,0
1,125,125,15,2,60,0,0,197000,0,0
1,125,126,15,2,60,-1,-1,196900,-1,-75
1,125,126,15,2,60,-1,-1,196800,0,-15
1,125,126,15,2,60,-1,-1,196700,0,-15
1,125,125,15,2,60,0,0,196700,1,60
1,125,125,15,2,60,0,0,196700,0,0
1,125,124,15,2,60,1,1,196800,1,75
1,125,124,15,2,60,1,1,196900,0,15
1,125,124,15,2,60,1,1,197000,0,15
1,125,124,15,2,60,1,1,197100,0,15
