ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,30,25,200,100,200,5,5,5,5,2000
1,30,25,200,100,200,5,5,10,0,1000
1,30,25,200,100,200,5,5,15,0,1000
1,30,26,200,100,200,4,4,19,-1,600
1,30,28,200,100,200,2,2,21,-2,0
1,30,29,200,100,200,1,1,22,-1,0
1,30,30,200,100,200,0,0,22,-1,-200
1,30,32,200,100,200,-2,-2,20,-2,-800
1,40,33,200,100,200,7,7,27,9,3200
1,40,33,200,100,200,7,7,34,0,1400
1,40,34,200,100,200,6,6,40,-1,1000
1,40,35,200,100,200,5,5,45,-1,800
1,40,37,200,100,200,3,3,48,-2,200
1,40,38,200,100,200,2,2,50,-1,200
1,40,40,200,100,200,0,0,50,-2,-400
1,50,42,200,100,200,8,8,58,8,3200
1,50,44,200,100,200,6,6,64,-2,800
1,50,46,200,100,200,4,4,68,-2,400
1,50,48,200,100,200,2,2,70,-2,0
1,50,49,200,100,200,1,1,71,-1,0
1,50,51,200,100,200,-1,-1,70,-2,-600
1,50,53,200,100,200,-3,-3,67,-2,-1000
1,60,54,200,100,200,6,6,73,9,3000
1,60,54,200,100,200,6,6,79,0,1200
1,60,55,200,100,200,5,5,84,-1,800
1,60,56,200,100,200,4,4,88,-1,600
1,60,58,200,100,200,2,2,90,-2,0
1,60,59,200,100,200,1,1,91,-1,0
1,60,61,200,100,200,-1,-1,90,-2,-600
1,60,62,200,100,200,-2,-2,88,-1,-600
1,70,63,200,100,200,7,7,95,9,3200
1,70,64,200,100,200,6,6,101,-1,1001
1,70,64,200,100,200,6,6,107,0,1201
1,70,65,200,100,200,5,5,112,-1,801
1,70,66,200,100,200,4,4,116,-1,601
1,70,68,200,100,200,2,2,118,-2,1
1,70,70,200,100,200,0,0,118,-2,-399
1,80,72,200,100,200,8,8,126,8,3201
1,80,74,200,100,200,6,6,132,-2,801
1,80,76,200,100,200,4,4,136,-2,401
1,80,77,200,100,200,3,3,139,-1,401
1,80,79,200,100,200,1,1,140,-2,-199
1,80,81,200,100,200,-1,-1,139,-2,-599
1,80,83,200,100,200,-3,-3,136,-2,-999
1,90,85,200,100,200,5,5,141,8,2601
1,90,85,200,100,200,5,5,146,0,1001
1,90,86,200,100,200,4,4,150,-1,601
1,90,87,200,100,200,3,3,153,-1,401
1,90,89,200,100,200,1,1,154,-2,-199
1,90,90,200,100,200,0,0,154,-1,-199
1,90,92,200,100,200,-2,-2,152,-2,-799
1,100,93,200,100,200,7,7,159,9,3201
