ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,50,22,50,0,0,0,0,0,0,0
1,50,22,50,0,0,28,28,2800,28,1400
1,50,22,50,0,0,28,28,5600,0,1400
1,50,22,50,0,0,28,28,8400,0,1400
1,50,23,50,0,0,27,27,11100,-1,1350
1,50,24,50,0,0,26,26,13700,-1,1300
1,50,24,50,0,0,26,26,16300,0,1300
1,50,25,50,0,0,25,25,18800,-1,1250
1,50,26,50,0,0,24,24,21200,-1,1200
1,50,27,50,0,0,23,23,23500,-1,1150
1,50,28,50,0,0,22,22,25700,-1,1100
1,50,30,50,0,0,20,20,27700,-2,1000
1,50,31,50,0,0,19,19,29600,-1,950
1,50,32,50,0,0,18,18,31400,-1,900
1,50,34,50,0,0,16,16,33000,-2,800
1,50,35,50,0,0,15,15,34500,-1,750
1,50,36,50,0,0,14,14,35900,-1,700
1,50,37,50,0,0,13,13,37200,-1,650
1,50,40,50,0,0,10,10,38200,-3,500
1,50,41,50,0,0,9,9,39100,-1,450
1,50,42,50,0,0,8,8,39900,-1,400
1,50,44,50,0,0,6,6,40500,-2,300
1,50,45,50,0,0,5,5,41000,-1,250
1,50,47,50,0,0,3,3,41300,-2,150
1,50,49,50,0,0,1,1,41400,-2,50
1,50,50,50,0,0,0,0,41400,-1,0
1,50,52,50,0,0,-2,-2,41200,-2,-100
1,50,53,50,0,0,-3,-3,40900,-1,-150
1,50,55,50,0,0,-5,-5,40400,-2,-250
1,50,55,50,0,0,-5,-5,39900,0,-250
1,50,56,50,0,0,-6,-6,39300,-1,-300
1,50,57,50,0,0,-7,-7,38600,-1,-350
1,50,57,50,0,0,-7,-7,37900,0,-350
1,50,58,50,0,0,-8,-8,37100,-1,-400
1,50,58,50,0,0,-8,-8,36300,0,-400
1,50,58,50,0,0,-8,-8,35500,0,-400
1,50,59,50,0,0,-9,-9,34600,-1,-450
1,50,59,50,0,0,-9,-9,33700,0,-450
1,50,59,50,0,0,-9,-9,32800,0,-450
1,50,59,50,0,0,-9,-9,31900,0,-450
1,50,59,50,0,0,-9,-9,31000,0,-450
1,50,59,50,0,0,-9,-9,30100,0,-450
1,50,59,50,0,0,-9,-9,29200,0,-450
1,50,59,50,0,0,-9,-9,28300,0,-450
1,50,59,50,0,0,-9,-9,27400,0,-450
1,50,59,50,0,0,-9,-9,26500,0,-450
1,50,59,50,0,0,-9,-9,25600,0,-450
1,50,59,50,0,0,-9,-9,24700,0,-450
1,50,59,50,0,0,-9,-9,23800,0,-450
1,50,59,50,0,0,-9,-9,22900,0,-450
1,50,58,50,0,0,-8,-8,22100,1,-400
1,50,58,50,0,0,-8,-8,21300,0,-400
1,50,58,50,0,0,-8,-8,20500,0,-400
1,50,58,50,0,0,-8,-8,19700,0,-400
1,50,58,50,0,0,-8,-8,18900,0,-400
1,50,58,50,0,0,-8,-8,18100,0,-400
1,50,58,50,0,0,-8,-8,17300,0,-400
1,50,57,50,0,0,-7,-7,16600,1,-350
1,50,57,50,0,0,-7,-7,15900,0,-350
1,50,57,50,0,0,-7,-7,15200,0,-350
1,50,57,50,0,0,-7,-7,14500,0,-350
1,50,57,50,0,0,-7,-7,13800,0,-350
1,50,56,50,0,0,-6,-6,13200,1,-300
1,50,56,50,0,0,-6,-6,12600,0,-300
1,50,56,50,0,0,-6,-6,12000,0,-300
1,50,56,50,0,0,-6,-6,11400,0,-300
1,50,56,50,0,0,-6,-6,10800,0,-300
1,50,55,50,0,0,-5,-5,10300,1,-250
1,50,55,50,0,0,-5,-5,9800,0,-250
1,50,55,50,0,0,-5,-5,9300,0,-250
1,50,55,50,0,0,-5,-5,8800,0,-250
1,50,54,50,0,0,-4,-4,8400,1,-200
1,50,54,50,0,0,-4,-4,8000,0,-200
1,50,54,50,0,0,-4,-4,7600,0,-200
1,50,54,50,0,0,-4,-4,7200,0,-200
1,50,54,50,0,0,-4,-4,6800,0,-200
1,50,53,50,0,0,-3,-3,6500,1,-150
1,50,53,50,0,0,-3,-3,6200,0,-150
1,50,53,50,0,0,-3,-3,5900,0,-150
1,50,53,50,0,0,-3,-3,5600,0,-150
1,50,52,50,0,0,-2,-2,5400,1,-100
1,50,52,50,0,0,-2,-2,5200,0,-100
1,50,52,50,0,0,-2,-2,5000,0,-100
1,50,52,50,0,0,-2,-2,4800,0,-100
1,50,51,50,0,0,-1,-1,4700,1,-50
1,50,51,50,0,0,-1,-1,4600,0,-50
1,50,51,50,0,0,-1,-1,4500,0,-50
1,50,51,50,0,0,-1,-1,4400,0,-50
1,50,51,50,0,0,-1,-1,4300,0,-50
1,50,50,50,0,0,0,0,4300,1,0
1,50,50,50,0,0,0,0,4300,0,0
1,50,50,50,0,0,0,0,4300,0,0
1,50,50,50,0,0,0,0,4300,0,0
1,50,50,50,0,0,0,0,4300,0,0
1,50,49,50,0,0,1,1,4400,1,50
1,50,49,50,0,0,1,1,4500,0,50
1,50,49,50,0,0,1,1,4600,0,50
1,50,49,50,0,0,1,1,4700,0,50
1,50,49,50,0,0,1,1,4800,0,50
1,50,50,50,0,0,0,0,4800,-1,0
1,50,51,50,0,0,-1,-1,4700,-1,-50
1,50,52,50,0,0,-2,-2,4500,-1,-100
1,50,52,50,0,0,-2,-2,4300,0,-100
1,50,53,50,0,0,-3,-3,4000,-1,-150
1,50,53,50,0,0,-3,-3,3700,0,-150
1,50,53,50,0,0,-3,-3,3400,0,-150
1,50,53,50,0,0,-3,-3,3100,0,-150
1,50,53,50,0,0,-3,-3,2800,0,-150
1,50,53,50,0,0,-3,-3,2500,0,-150
1,50,53,50,0,0,-3,-3,2200,0,-150
1,50,53,50,0,0,-3,-3,1900,0,-150
1,50,53,50,0,0,-3,-3,1600,0,-150
1,50,53,50,0,0,-3,-3,1300,0,-150
1,50,53,50,0,0,-3,-3,1000,0,-150
1,50,53,50,0,0,-3,-3,700,0,-150
1,50,52,50,0,0,-2,-2,500,1,-100
1,50,52,50,0,0,-2,-2,300,0,-100
1,50,52,50,0,0,-2,-2,100,0,-100
1,50,52,50,0,0,-2,-2,-100,0,-100
1,50,52,50,0,0,-2,-2,-300,0,-100
1,50,52,50,0,0,-2,-2,-500,0,-100
1,50,51,50,0,0,-1,-1,-600,1,-50
1,50,51,50,0,0,-1,-1,-700,0,-50
1,50,51,50,0,0,-1,-1,-800,0,-50
