ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,50,0,100,0,0,50,50,5000,50,5000
1,50,23,100,0,0,27,27,7700,-23,2700
1,50,23,100,0,0,27,27,10400,0,2700
1,50,23,100,0,0,27,27,13100,0,2700
1,50,24,100,0,0,26,26,15700,-1,2600
1,50,24,100,0,0,26,26,18300,0,2600
1,50,25,100,0,0,25,25,20800,-1,2500
1,50,26,100,0,0,24,24,23200,-1,2400
1,50,27,100,0,0,23,23,25500,-1,2300
1,50,28,100,0,0,22,22,27700,-1,2200
1,50,29,100,0,0,21,21,29800,-1,2100
1,50,31,100,0,0,19,19,31700,-2,1900
1,50,32,100,0,0,18,18,33500,-1,1800
1,50,33,100,0,0,17,17,35200,-1,1700
1,50,34,100,0,0,16,16,36800,-1,1600
1,50,36,100,0,0,14,14,38200,-2,1400
1,50,37,100,0,0,13,13,39500,-1,1300
1,50,38,100,0,0,12,12,40700,-1,1200
1,50,40,100,0,0,10,10,41700,-2,1000
1,50,41,100,0,0,9,9,42600,-1,900
1,50,43,100,0,0,7,7,43300,-2,700
1,50,44,100,0,0,6,6,43900,-1,600
1,50,46,100,0,0,4,4,44300,-2,400
1,50,47,100,0,0,3,3,44600,-1,300
1,50,49,100,0,0,1,1,44700,-2,100
1,50,50,100,0,0,0,0,44700,-1,0
1,50,52,100,0,0,-2,-2,44500,-2,-200
1,50,53,100,0,0,-3,-3,44200,-1,-300
1,50,54,100,0,0,-4,-4,43800,-1,-400
1,50,55,100,0,0,-5,-5,43300,-1,-500
1,50,56,100,0,0,-6,-6,42700,-1,-600
1,50,57,100,0,0,-7,-7,42000,-1,-700
1,50,57,100,0,0,-7,-7,41300,0,-700
1,50,58,100,0,0,-8,-8,40500,-1,-800
1,50,58,100,0,0,-8,-8,39700,0,-800
1,50,58,100,0,0,-8,-8,38900,0,-800
1,50,58,100,0,0,-8,-8,38100,0,-800
1,50,59,100,0,0,-9,-9,37200,-1,-900
1,50,59,100,0,0,-9,-9,36300,0,-900
1,50,59,100,0,0,-9,-9,35400,0,-900
1,50,59,100,0,0,-9,-9,34500,0,-900
1,50,59,100,0,0,-9,-9,33600,0,-900
1,50,59,100,0,0,-9,-9,32700,0,-900
1,50,59,100,0,0,-9,-9,31800,0,-900
1,50,59,100,0,0,-9,-9,30900,0,-900
1,50,59,100,0,0,-9,-9,30000,0,-900
1,50,59,100,0,0,-9,-9,29100,0,-900
1,50,59,100,0,0,-9,-9,28200,0,-900
1,50,59,100,0,0,-9,-9,27300,0,-900
1,50,58,100,0,0,-8,-8,26500,1,-800
1,50,58,100,0,0,-8,-8,25700,0,-800
1,50,58,100,0,0,-8,-8,24900,0,-800
1,50,58,100,0,0,-8,-8,24100,0,-800
1,50,58,100,0,0,-8,-8,23300,0,-800
1,50,58,100,0,0,-8,-8,22500,0,-800
1,50,58,100,0,0,-8,-8,21700,0,-800
1,50,57,100,0,0,-7,-7,21000,1,-700
1,50,57,100,0,0,-7,-7,20300,0,-700
1,50,57,100,0,0,-7,-7,19600,0,-700
1,50,57,100,0,0,-7,-7,18900,0,-700
1,50,57,100,0,0,-7,-7,18200,0,-700
1,50,57,100,0,0,-7,-7,17500,0,-700
1,50,56,100,0,0,-6,-6,16900,1,-600
1,50,56,100,0,0,-6,-6,16300,0,-600
1,50,56,100,0,0,-6,-6,15700,0,-600
1,50,56,100,0,0,-6,-6,15100,0,-600
1,50,55,100,0,0,-5,-5,14600,1,-500
1,50,55,100,0,0,-5,-5,14100,0,-500
1,50,55,100,0,0,-5,-5,13600,0,-500
1,50,55,100,0,0,-5,-5,13100,0,-500
1,50,55,100,0,0,-5,-5,12600,0,-500
1,50,54,100,0,0,-4,-4,12200,1,-400
1,50,54,100,0,0,-4,-4,11800,0,-400
1,50,54,100,0,0,-4,-4,11400,0,-400
1,50,54,100,0,0,-4,-4,11000,0,-400
1,50,53,100,0,0,-3,-3,10700,1,-300
1,50,53,100,0,0,-3,-3,10400,0,-300
1,50,53,100,0,0,-3,-3,10100,0,-300
1,50,53,100,0,0,-3,-3,9800,0,-300
1,50,53,100,0,0,-3,-3,9500,0,-300
1,50,52,100,0,0,-2,-2,9300,1,-200
1,50,52,100,0,0,-2,-2,9100,0,-200
1,50,52,100,0,0,-2,-2,8900,0,-200
1,50,52,100,0,0,-2,-2,8700,0,-200
1,50,51,100,0,0,-1,-1,8600,1,-100
1,50,51,100,0,0,-1,-1,8500,0,-100
1,50,51,100,0,0,-1,-1,8400,0,-100
1,50,51,100,0,0,-1,-1,8300,0,-100
1,50,51,100,0,0,-1,-1,8200,0,-100
1,50,50,100,0,0,0,0,8200,1,0
1,50,50,100,0,0,0,0,8200,0,0
1,50,50,100,0,0,0,0,8200,0,0
1,50,50,100,0,0,0,0,8200,0,0
1,50,49,100,0,0,1,1,8300,1,100
1,50,49,100,0,0,1,1,8400,0,100
1,50,49,100,0,0,1,1,8500,0,100
1,50,49,100,0,0,1,1,8600,0,100
1,50,50,100,0,0,0,0,8600,-1,0
1,50,50,100,0,0,0,0,8600,0,0
1,50,51,100,0,0,-1,-1,8500,-1,-100
1,50,51,100,0,0,-1,-1,8400,0,-100
1,50,51,100,0,0,-1,-1,8300,0,-100
1,50,51,100,0,0,-1,-1,8200,0,-100
1,50,52,100,0,0,-2,-2,8000,-1,-200
1,50,52,100,0,0,-2,-2,7800,0,-200
1,50,52,100,0,0,-2,-2,7600,0,-200
1,50,52,100,0,0,-2,-2,7400,0,-200
1,50,52,100,0,0,-2,-2,7200,0,-200
1,50,51,100,0,0,-1,-1,7100,1,-100
1,50,51,100,0,0,-1,-1,7000,0,-100
1,50,51,100,0,0,-1,-1,6900,0,-100
1,50,51,100,0,0,-1,-1,6800,0,-100
1,50,51,100,0,0,-1,-1,6700,0,-100
1,50,51,100,0,0,-1,-1,6600,0,-100
1,50,51,100,0,0,-1,-1,6500,0,-100
1,50,51,100,0,0,-1,-1,6400,0,-100
1,50,50,100,0,0,0,0,6400,1,0
1,50,50,100,0,0,0,0,6400,0,0
1,50,50,100,0,0,0,0,6400,0,0
1,50,50,100,0,0,0,0,6400,0,0
