ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,31,15,50,0,94,94,9400,94,1410
1,125,31,15,50,0,94,94,18800,0,1410
1,125,31,15,50,0,94,94,28200,0,1410
1,125,32,15,50,0,93,93,37500,-1,1395
1,125,34,15,50,0,91,91,46600,-2,1365
1,125,36,15,50,0,89,89,55500,-2,1335
1,125,38,15,50,0,87,87,64200,-2,1305
1,125,42,15,50,0,83,83,72500,-4,1245
1,125,44,15,50,0,81,81,80600,-2,1215
1,125,47,15,50,0,78,78,88400,-3,1170
1,125,50,15,50,0,75,75,95900,-3,1125
1,125,54,15,50,0,71,71,103000,-4,1065
1,125,57,15,50,0,68,68,109800,-3,1020
1,125,59,15,50,0,66,66,116400,-2,990
1,125,62,15,50,0,63,63,122700,-3,945
1,125,65,15,50,0,60,60,128700,-3,900
1,125,69,15,50,0,56,56,134300,-4,840
1,125,72,15,50,0,53,53,139600,-3,795
1,125,75,15,50,0,50,50,144600,-3,750
1,125,78,15,50,0,47,47,149300,-3,705
1,125,82,15,50,0,43,43,153600,-4,645
1,125,84,15,50,0,41,41,157700,-2,615
1,125,87,15,50,0,38,38,161500,-3,570
1,125,90,15,50,0,35,35,165000,-3,525
1,125,92,15,50,0,33,33,168300,-2,495
1,125,96,15,50,0,29,29,171200,-4,435
1,125,98,15,50,0,27,27,173900,-2,405
1,125,101,15,50,0,24,24,176300,-3,360
1,125,103,15,50,0,22,22,178500,-2,330
1,125,107,15,50,0,18,18,180300,-4,270
1,125,109,15,50,0,16,16,181900,-2,240
1,125,111,15,50,0,14,14,183300,-2,210
1,125,114,15,50,0,11,11,184400,-3,165
1,125,116,15,50,0,9,9,185300,-2,135
1,125,119,15,50,0,6,6,185900,-3,90
1,125,122,15,50,0,3,3,186200,-3,45
1,125,124,15,50,0,1,1,186300,-2,15
1,125,126,15,50,0,-1,-1,186200,-2,-15
1,125,129,15,50,0,-4,-4,185800,-3,-60
1,125,131,15,50,0,-6,-6,185200,-2,-90
1,125,132,15,50,0,-7,-7,184500,-1,-105
1,125,133,15,50,0,-8,-8,183700,-1,-120
1,125,133,15,50,0,-8,-8,182900,0,-120
1,125,133,15,50,0,-8,-8,182100,0,-120
1,125,133,15,50,0,-8,-8,181300,0,-120
1,125,132,15,50,0,-7,-7,180600,1,-105
1,125,132,15,50,0,-7,-7,179900,0,-105
1,125,131,15,50,0,-6,-6,179300,1,-90
1,125,130,15,50,0,-5,-5,178800,1,-75
1,125,130,15,50,0,-5,-5,178300,0,-75
1,125,129,15,50,0,-4,-4,177900,1,-60
1,125,128,15,50,0,-3,-3,177600,1,-45
1,125,127,15,50,0,-2,-2,177400,1,-30
1,125,126,15,50,0,-1,-1,177300,1,-15
1,125,125,15,50,0,0,0,177300,1,0
1,125,124,15,50,0,1,1,177400,1,15
1,125,123,15,50,0,2,2,177600,1,30
1,125,123,15,50,0,2,2,177800,0,30
1,125,123,15,50,0,2,2,178000,0,30
1,125,123,15,50,0,2,2,178200,0,30
1,125,124,15,50,0,1,1,178300,-1,15
1,125,126,15,50,0,-1,-1,178200,-2,-15
1,125,128,15,50,0,-3,-3,177900,-2,-45
1,125,129,15,50,0,-4,-4,177500,-1,-60
1,125,130,15,50,0,-5,-5,177000,-1,-75
1,125,131,15,50,0,-6,-6,176400,-1,-90
1,125,131,15,50,0,-6,-6,175800,0,-90
1,125,130,15,50,0,-5,-5,175300,1,-75
1,125,130,15,50,0,-5,-5,174800,0,-75
1,125,129,15,50,0,-4,-4,174400,1,-60
1,125,129,15,50,0,-4,-4,174000,0,-60
1,125,128,15,50,0,-3,-3,173700,1,-45
1,125,127,15,50,0,-2,-2,173500,1,-30
1,125,126,15,50,0,-1,-1,173400,1,-15
1,125,125,15,50,0,0,0,173400,1,0
1,125,124,15,50,0,1,1,173500,1,15
1,125,123,15,50,0,2,2,173700,1,30
1,125,123,15,50,0,2,2,173900,0,30
1,125,123,15,50,0,2,2,174100,0,30
1,125,124,15,50,0,1,1,174200,-1,15
1,125,124,15,50,0,1,1,174300,0,15
1,125,126,15,50,0,-1,-1,174200,-2,-15
1,125,127,15,50,0,-2,-2,174000,-1,-30
1,125,129,15,50,0,-4,-4,173600,-2,-60
1,125,130,15,50,0,-5,-5,173100,-1,-75
1,125,131,15,50,0,-6,-6,172500,-1,-90
1,125,131,15,50,0,-6,-6,171900,0,-90
1,125,130,15,50,0,-5,-5,171400,1,-75
1,125,130,15,50,0,-5,-5,170900,0,-75
1,125,129,15,50,0,-4,-4,170500,1,-60
1,125,129,15,50,0,-4,-4,170100,0,-60
1,125,128,15,50,0,-3,-3,169800,1,-45
1,125,127,15,50,0,-2,-2,169600,1,-30
1,125,126,15,50,0,-1,-1,169500,1,-15
1,125,125,15,50,0,0,0,169500,1,0
1,125,124,15,50,0,1,1,169600,1,15
1,125,123,15,50,0,2,2,169800,1,30
1,125,123,15,50,0,2,2,170000,0,30
1,125,123,15,50,0,2,2,170200,0,30
1,125,123,15,50,0,2,2,170400,0,30
1,125,124,15,50,0,1,1,170500,-1,15
1,125,125,15,50,0,0,0,170500,-1,0
1,125,128,15,50,0,-3,-3,170200,-3,-45
1,125,129,15,50,0,-4,-4,169800,-1,-60
1,125,130,15,50,0,-5,-5,169300,-1,-75
1,125,131,15,50,0,-6,-6,168700,-1,-90
1,125,130,15,50,0,-5,-5,168200,1,-75
1,125,130,15,50,0,-5,-5,167700,0,-75
1,125,130,15,50,0,-5,-5,167200,0,-75
1,125,129,15,50,0,-4,-4,166800,1,-60
