ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,50,19,220,140,170,31,31,31,31,12090
1,50,19,220,140,170,31,31,62,0,6820
1,50,19,220,140,170,31,31,93,0,6820
1,50,19,220,140,170,31,31,124,0,6820
1,50,20,220,140,170,30,30,154,-1,6431
1,50,20,220,140,170,30,30,184,0,6601
1,50,20,220,140,170,30,30,214,0,6601
1,50,21,220,140,170,29,29,243,-1,6211
1,50,21,220,140,170,29,29,272,0,6381
1,50,22,220,140,170,28,28,300,-1,5992
1,50,22,220,140,170,28,28,328,0,6162
1,50,22,220,140,170,28,28,356,0,6162
1,50,23,220,140,170,27,27,383,-1,5772
1,50,23,220,140,170,27,27,410,0,5942
1,50,24,220,140,170,26,26,436,-1,5553
1,50,24,220,140,170,26,26,462,0,5723
1,50,25,220,140,170,25,25,487,-1,5333
1,50,25,220,140,170,25,25,512,0,5503
1,50,25,220,140,170,25,25,537,0,5503
1,50,26,220,140,170,24,24,561,-1,5114
1,50,26,220,140,170,24,24,585,0,5284
1,50,27,220,140,170,23,23,608,-1,4894
1,50,27,220,140,170,23,23,631,0,5064
1,50,27,220,140,170,23,23,654,0,5064
1,50,28,220,140,170,22,22,676,-1,4674
1,50,28,220,140,170,22,22,698,0,4844
1,50,28,220,140,170,22,22,720,0,4845
1,50,29,220,140,170,21,21,741,-1,4455
1,50,29,220,140,170,21,21,762,0,4625
1,50,29,220,140,170,21,21,783,0,4625
1,50,30,220,140,170,20,20,803,-1,4235
1,50,30,220,140,170,20,20,823,0,4405
1,50,30,220,140,170,20,20,843,0,4406
1,50,31,220,140,170,19,19,862,-1,4016
1,50,31,220,140,170,19,19,881,0,4186
1,50,31,220,140,170,19,19,900,0,4186
1,50,31,220,140,170,19,19,919,0,4186
1,50,32,220,140,170,18,18,937,-1,3796
1,50,32,220,140,170,18,18,955,0,3966
1,50,32,220,140,170,18,18,973,0,3966
1,50,32,220,140,170,18,18,991,0,3967
1,50,33,220,140,170,17,17,1008,-1,3577
1,50,33,220,140,170,17,17,1025,0,3747
1,50,33,220,140,170,17,17,1042,0,3747
1,50,33,220,140,170,17,17,1059,0,3747
1,50,33,220,140,170,17,17,1076,0,3747
1,50,34,220,140,170,16,16,1092,-1,3357
1,50,34,220,140,170,16,16,1108,0,3527
1,50,34,220,140,170,16,16,1124,0,3528
1,50,34,220,140,170,16,16,1140,0,3528
1,50,34,220,140,170,16,16,1156,0,3528
1,50,34,220,140,170,16,16,1172,0,3528
1,50,35,220,140,170,15,15,1187,-1,3138
1,50,35,220,140,170,15,15,1202,0,3308
1,50,35,220,140,170,15,15,1217,0,3308
1,50,35,220,140,170,15,15,1232,0,3308
1,50,35,220,140,170,15,15,1247,0,3308
1,50,36,220,140,170,14,14,1261,-1,2919
1,50,36,220,140,170,14,14,1275,0,3089
1,50,36,220,140,170,14,14,1289,0,3089
1,50,36,220,140,170,14,14,1303,0,3089
1,50,36,220,140,170,14,14,1317,0,3089
1,50,36,220,140,170,14,14,1331,0,3089
1,50,36,220,140,170,14,14,1345,0,3089
1,50,37,220,140,170,13,13,1358,-1,2699
1,50,37,220,140,170,13,13,1371,0,2869
1,50,37,220,140,170,13,13,1384,0,2869
1,50,37,220,140,170,13,13,1397,0,2869
1,50,37,220,140,170,13,13,1410,0,2870
1,50,37,220,140,170,13,13,1423,0,2870
1,50,37,220,140,170,13,13,1436,0,2870
1,50,37,220,140,170,13,13,1449,0,2870
1,50,37,220,140,170,13,13,1462,0,2870
1,50,38,220,140,170,12,12,1474,-1,2480
1,50,38,220,140,170,12,12,1486,0,2650
1,50,38,220,140,170,12,12,1498,0,2650
1,50,38,220,140,170,12,12,1510,0,2650
1,50,38,220,140,170,12,12,1522,0,2650
1,50,38,220,140,170,12,12,1534,0,2650
1,50,38,220,140,170,12,12,1546,0,2651
1,50,38,220,140,170,12,12,1558,0,2651
1,50,38,220,140,170,12,12,1570,0,2651
1,50,38,220,140,170,12,12,1582,0,2651
1,50,38,220,140,170,12,12,1594,0,2651
1,50,39,220,140,170,11,11,1605,-1,2261
1,50,39,220,140,170,11,11,1616,0,2431
1,50,39,220,140,170,11,11,1627,0,2431
1,50,39,220,140,170,11,11,1638,0,2431
1,50,39,220,140,170,11,11,1649,0,2431
1,50,39,220,140,170,11,11,1660,0,2431
1,50,39,220,140,170,11,11,1671,0,2431
1,50,39,220,140,170,11,11,1682,0,2432
1,50,39,220,140,170,11,11,1693,0,2432
1,50,40,220,140,170,10,10,1703,-1,2042
1,50,40,220,140,170,10,10,1713,0,2212
1,50,40,220,140,170,10,10,1723,0,2212
1,50,40,220,140,170,10,10,1733,0,2212
1,50,40,220,140,170,10,10,1743,0,2212
1,50,40,220,140,170,10,10,1753,0,2212
1,50,40,220,140,170,10,10,1763,0,2212
1,50,40,220,140,170,10,10,1773,0,2212
1,50,40,220,140,170,10,10,1783,0,2212
