ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,50,16,200,100,170,34,34,34,34,12580
1,50,16,200,100,170,34,34,68,0,6800
1,50,16,200,100,170,34,34,102,0,6801
1,50,16,200,100,170,34,34,136,0,6801
1,50,16,200,100,170,34,34,170,0,6801
1,50,16,200,100,170,34,34,204,0,6802
1,50,16,200,100,170,34,34,238,0,6802
1,50,16,200,100,170,34,34,272,0,6802
1,50,16,200,100,170,34,34,306,0,6803
1,50,16,200,100,170,34,34,340,0,6803
1,50,16,200,100,170,34,34,374,0,6803
1,50,16,200,100,170,34,34,408,0,6804
1,50,16,200,100,170,34,34,442,0,6804
1,50,16,200,100,170,34,34,476,0,6804
1,50,16,200,100,170,34,34,510,0,6805
1,50,16,200,100,170,34,34,544,0,6805
1,50,16,200,100,170,34,34,578,0,6805
1,50,16,200,100,170,34,34,612,0,6806
1,50,16,200,100,170,34,34,646,0,6806
1,50,16,200,100,170,34,34,680,0,6806
1,50,16,200,100,170,34,34,714,0,6807
1,50,16,200,100,170,34,34,748,0,6807
1,50,16,200,100,170,34,34,782,0,6807
1,50,16,200,100,170,34,34,816,0,6808
1,50,17,200,100,170,33,33,849,-1,6438
1,50,17,200,100,170,33,33,882,0,6608
1,50,17,200,100,170,33,33,915,0,6609
1,50,18,200,100,170,32,32,947,-1,6239
1,50,18,200,100,170,32,32,979,0,6409
1,50,19,200,100,170,31,31,1010,-1,6040
1,50,19,200,100,170,31,31,1041,0,6210
1,50,19,200,100,170,31,31,1072,0,6210
1,50,20,200,100,170,30,30,1102,-1,5841
1,50,20,200,100,170,30,30,1132,0,6011
1,50,21,200,100,170,29,29,1161,-1,5641
1,50,21,200,100,170,29,29,1190,0,5811
1,50,21,200,100,170,29,29,1219,0,5812
1,50,21,200,100,170,29,29,1248,0,5812
1,50,22,200,100,170,28,28,1276,-1,5442
1,50,22,200,100,170,28,28,1304,0,5613
1,50,22,200,100,170,28,28,1332,0,5613
1,50,23,200,100,170,27,27,1359,-1,5243
1,50,23,200,100,170,27,27,1386,0,5413
1,50,23,200,100,170,27,27,1413,0,5414
1,50,24,200,100,170,26,26,1439,-1,5044
1,50,24,200,100,170,26,26,1465,0,5214
1,50,24,200,100,170,26,26,1491,0,5214
1,50,24,200,100,170,26,26,1517,0,5215
1,50,24,200,100,170,26,26,1543,0,5215
1,50,25,200,100,170,25,25,1568,-1,4845
1,50,25,200,100,170,25,25,1593,0,5015
1,50,25,200,100,170,25,25,1618,0,5016
1,50,25,200,100,170,25,25,1643,0,5016
1,50,26,200,100,170,24,24,1667,-1,4646
1,50,26,200,100,170,24,24,1691,0,4816
1,50,26,200,100,170,24,24,1715,0,4817
1,50,26,200,100,170,24,24,1739,0,4817
1,50,26,200,100,170,24,24,1763,0,4817
1,50,27,200,100,170,23,23,1786,-1,4447
1,50,27,200,100,170,23,23,1809,0,4618
1,50,27,200,100,170,23,23,1832,0,4618
1,50,27,200,100,170,23,23,1855,0,4618
1,50,28,200,100,170,22,22,1877,-1,4248
1,50,28,200,100,170,22,22,1899,0,4418
1,50,28,200,100,170,22,22,1921,0,4419
1,50,28,200,100,170,22,22,1943,0,4419
1,50,29,200,100,170,21,21,1964,-1,4049
1,50,29,200,100,170,21,21,1985,0,4219
1,50,29,200,100,170,21,21,2006,0,4220
1,50,30,200,100,170,20,20,2026,-1,3850
1,50,30,200,100,170,20,20,2046,0,4020
1,50,30,200,100,170,20,20,2066,0,4020
1,50,30,200,100,170,20,20,2086,0,4020
1,50,31,200,100,170,19,19,2105,-1,3651
1,50,31,200,100,170,19,19,2124,0,3821
1,50,31,200,100,170,19,19,2143,0,3821
1,50,31,200,100,170,19,19,2162,0,3821
1,50,32,200,100,170,18,18,2180,-1,3451
1,50,32,200,100,170,18,18,2198,0,3621
1,50,32,200,100,170,18,18,2216,0,3622
1,50,32,200,100,170,18,18,2234,0,3622
1,50,32,200,100,170,18,18,2252,0,3622
1,50,32,200,100,170,18,18,2270,0,3622
1,50,32,200,100,170,18,18,2288,0,3622
1,50,33,200,100,170,17,17,2305,-1,3253
1,50,33,200,100,170,17,17,2322,0,3423
1,50,33,200,100,170,17,17,2339,0,3423
1,50,33,200,100,170,17,17,2356,0,3423
1,50,33,200,100,170,17,17,2373,0,3423
1,50,33,200,100,170,17,17,2390,0,3423
1,50,33,200,100,170,17,17,2407,0,3424
1,50,33,200,100,170,17,17,2424,0,3424
1,50,33,200,100,170,17,17,2441,0,3424
1,50,34,200,100,170,16,16,2457,-1,3054
1,50,34,200,100,170,16,16,2473,0,3224
1,50,34,200,100,170,16,16,2489,0,3224
1,50,34,200,100,170,16,16,2505,0,3225
1,50,34,200,100,170,16,16,2521,0,3225
1,50,34,200,100,170,16,16,2537,0,3225
1,50,34,200,100,170,16,16,2553,0,3225
1,50,34,200,100,170,16,16,2569,0,3225
1,50,35,200,100,170,15,15,2584,-1,2855
1,50,35,200,100,170,15,15,2599,0,3025
1,50,35,200,100,170,15,15,2614,0,3026
1,50,35,200,100,170,15,15,2629,0,3026
1,50,35,200,100,170,15,15,2644,0,3026
1,50,35,200,100,170,15,15,2659,0,3026
1,50,35,200,100,170,15,15,2674,0,3026
1,50,35,200,100,170,15,15,2689,0,3026
1,50,35,200,100,170,15,15,2704,0,3027
1,50,35,200,100,170,15,15,2719,0,3027
1,50,35,200,100,170,15,15,2734,0,3027
1,50,35,200,100,170,15,15,2749,0,3027
1,50,35,200,100,170,15,15,2764,0,3027
1,50,35,200,100,170,15,15,2779,0,3027
1,50,36,200,100,170,14,14,2793,-1,2657
1,50,36,200,100,170,14,14,2807,0,2828
1,50,36,200,100,170,14,14,2821,0,2828
1,50,36,200,100,170,14,14,2835,0,2828
1,50,36,200,100,170,14,14,2849,0,2828
1,50,36,200,100,170,14,14,2863,0,2828
1,50,36,200,100,170,14,14,2877,0,2828
1,50,37,200,100,170,13,13,2890,-1,2458
1,50,37,200,100,170,13,13,2903,0,2629
