ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,100,47,100,1,0,53,53,5300,53,5300
1,100,47,100,1,0,53,53,10600,0,5300
1,100,47,100,1,0,53,53,15900,0,5300
1,100,47,100,1,0,53,53,21200,0,5300
1,100,47,100,1,0,53,53,26500,0,5300
1,100,49,100,1,0,51,51,31600,-2,5100
1,100,49,100,1,0,51,51,36700,0,5100
1,100,50,100,1,0,50,50,41700,-1,5000
1,100,52,100,1,0,48,48,46500,-2,4800
1,100,53,100,1,0,47,47,51200,-1,4700
1,100,54,100,1,0,46,46,55800,-1,4600
1,100,56,100,1,0,44,44,60200,-2,4400
1,100,57,100,1,0,43,43,64500,-1,4300
1,100,58,100,1,0,42,42,68700,-1,4200
1,100,60,100,1,0,40,40,72700,-2,4000
1,100,62,100,1,0,38,38,76500,-2,3800
1,100,63,100,1,0,37,37,80200,-1,3700
1,100,64,100,1,0,36,36,83800,-1,3600
1,100,66,100,1,0,34,34,87200,-2,3400
1,100,68,100,1,0,32,32,90400,-2,3200
1,100,69,100,1,0,31,31,93500,-1,3100
1,100,71,100,1,0,29,29,96400,-2,2900
1,100,72,100,1,0,28,28,99200,-1,2800
1,100,75,100,1,0,25,25,101700,-3,2500
1,100,76,100,1,0,24,24,104100,-1,2400
1,100,77,100,1,0,23,23,106400,-1,2300
1,100,79,100,1,0,21,21,108500,-2,2100
1,100,81,100,1,0,19,19,110400,-2,1900
1,100,83,100,1,0,17,17,112100,-2,1700
1,100,84,100,1,0,16,16,113700,-1,1600
1,100,86,100,1,0,14,14,115100,-2,1400
1,100,87,100,1,0,13,13,116400,-1,1300
1,100,90,100,1,0,10,10,117400,-3,1000
1,100,92,100,1,0,8,8,118200,-2,800
1,100,93,100,1,0,7,7,118900,-1,700
1,100,95,100,1,0,5,5,119400,-2,500
1,100,97,100,1,0,3,3,119700,-2,300
1,100,99,100,1,0,1,1,119800,-2,100
1,100,101,100,1,0,-1,-1,119700,-2,-100
1,100,102,100,1,0,-2,-2,119500,-1,-200
1,100,104,100,1,0,-4,-4,119100,-2,-400
1,100,106,100,1,0,-6,-6,118500,-2,-600
1,100,106,100,1,0,-6,-6,117900,0,-600
1,100,107,100,1,0,-7,-7,117200,-1,-700
1,100,107,100,1,0,-7,-7,116500,0,-700
1,100,107,100,1,0,-7,-7,115800,0,-700
1,100,108,100,1,0,-8,-8,115000,-1,-800
1,100,107,100,1,0,-7,-7,114300,1,-700
1,100,107,100,1,0,-7,-7,113600,0,-700
1,100,107,100,1,0,-7,-7,112900,0,-700
1,100,107,100,1,0,-7,-7,112200,0,-700
1,100,107,100,1,0,-7,-7,111500,0,-700
1,100,106,100,1,0,-6,-6,110900,1,-600
1,100,106,100,1,0,-6,-6,110300,0,-600
1,100,106,100,1,0,-6,-6,109700,0,-600
1,100,105,100,1,0,-5,-5,109200,1,-500
1,100,105,100,1,0,-5,-5,108700,0,-500
1,100,104,100,1,0,-4,-4,108300,1,-400
1,100,104,100,1,0,-4,-4,107900,0,-400
1,100,103,100,1,0,-3,-3,107600,1,-300
1,100,103,100,1,0,-3,-3,107300,0,-300
1,100,102,100,1,0,-2,-2,107100,1,-200
1,100,102,100,1,0,-2,-2,106900,0,-200
1,100,101,100,1,0,-1,-1,106800,1,-100
1,100,100,100,1,0,0,0,106800,1,0
1,100,100,100,1,0,0,0,106800,0,0
1,100,99,100,1,0,1,1,106900,1,100
1,100,99,100,1,0,1,1,107000,0,100
1,100,98,100,1,0,2,2,107200,1,200
1,100,98,100,1,0,2,2,107400,0,200
1,100,99,100,1,0,1,1,107500,-1,100
1,100,99,100,1,0,1,1,107600,0,100
1,100,100,100,1,0,0,0,107600,-1,0
1,100,101,100,1,0,-1,-1,107500,-1,-100
1,100,102,100,1,0,-2,-2,107300,-1,-200
1,100,103,100,1,0,-3,-3,107000,-1,-300
1,100,103,100,1,0,-3,-3,106700,0,-300
1,100,103,100,1,0,-3,-3,106400,0,-300
1,100,103,100,1,0,-3,-3,106100,0,-300
1,100,103,100,1,0,-3,-3,105800,0,-300
1,100,102,100,1,0,-2,-2,105600,1,-200
1,100,102,100,1,0,-2,-2,105400,0,-200
1,100,101,100,1,0,-1,-1,105300,1,-100
1,100,101,100,1,0,-1,-1,105200,0,-100
1,100,100,100,1,0,0,0,105200,1,0
1,100,100,100,1,0,0,0,105200,0,0
1,100,99,100,1,0,1,1,105300,1,100
1,100,99,100,1,0,1,1,105400,0,100
1,100,98,100,1,0,2,2,105600,1,200
1,100,98,100,1,0,2,2,105800,0,200
1,100,99,100,1,0,1,1,105900,-1,100
1,100,100,100,1,0,0,0,105900,-1,0
1,100,100,100,1,0,0,0,105900,0,0
1,100,101,100,1,0,-1,-1,105800,-1,-100
1,100,102,100,1,0,-2,-2,105600,-1,-200
