ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,40,33,250,200,100,7,7,7,7,2450
1,40,33,250,200,100,7,7,14,0,1750
1,40,33,250,200,100,7,7,21,0,1750
1,40,34,250,200,100,6,6,27,-1,1400
1,40,36,250,200,100,4,4,31,-2,800
1,40,37,250,200,100,3,3,34,-1,650
1,40,39,250,200,100,1,1,35,-2,50
1,40,41,250,200,100,-1,-1,34,-2,-450
1,40,43,250,200,100,-3,-3,31,-2,-950
1,40,46,250,200,100,-6,-6,25,-3,-1800
1,40,47,250,200,100,-7,-7,18,-1,-1850
1,40,48,250,200,100,-8,-8,10,-1,-2100
1,40,49,250,200,100,-9,-9,1,-1,-2350
1,40,49,250,200,100,-9,-9,-8,0,-2250
1,40,49,250,200,100,-9,-9,-17,0,-2250
1,40,50,250,200,100,-10,-10,-27,-1,-2600
1,40,50,250,200,100,-10,-10,-37,0,-2500
1,40,50,250,200,100,-10,-10,-47,0,-2500
1,40,50,250,200,100,-10,-10,-57,0,-2500
1,40,50,250,200,100,-10,-10,-67,0,-2500
1,40,50,250,200,100,-10,-10,-77,0,-2500
1,40,50,250,200,100,-10,-10,-87,0,-2500
1,40,50,250,200,100,-10,-10,-97,0,-2500
1,40,50,250,200,100,-10,-10,-107,0,-2500
1,40,50,250,200,100,-10,-10,-117,0,-2500
1,40,49,250,200,100,-9,-9,-126,1,-2150
1,40,49,250,200,100,-9,-9,-135,0,-2250
1,40,49,250,200,100,-9,-9,-144,0,-2250
1,40,49,250,200,100,-9,-9,-153,0,-2250
1,40,49,250,200,100,-9,-9,-162,0,-2250
1,40,49,250,200,100,-9,-9,-171,0,-2250
1,40,48,250,200,100,-8,-8,-179,1,-1900
1,40,48,250,200,100,-8,-8,-187,0,-2000
1,40,48,250,200,100,-8,-8,-195,0,-2000
1,40,48,250,200,100,-8,-8,-203,0,-2001
1,40,48,250,200,100,-8,-8,-211,0,-2001
1,40,48,250,200,100,-8,-8,-219,0,-2001
1,40,48,250,200,100,-8,-8,-227,0,-2001
1,40,47,250,200,100,-7,-7,-234,1,-1651
1,40,47,250,200,100,-7,-7,-241,0,-1751
1,40,47,250,200,100,-7,-7,-248,0,-1751
1,40,47,250,200,100,-7,-7,-255,0,-1751
1,40,47,250,200,100,-7,-7,-262,0,-1751
1,40,46,250,200,100,-6,-6,-268,1,-1401
1,40,46,250,200,100,-6,-6,-274,0,-1501
1,40,46,250,200,100,-6,-6,-280,0,-1501
1,40,46,250,200,100,-6,-6,-286,0,-1501
1,40,46,250,200,100,-6,-6,-292,0,-1501
1,40,46,250,200,100,-6,-6,-298,0,-1501
1,40,45,250,200,100,-5,-5,-303,1,-1151
1,40,45,250,200,100,-5,-5,-308,0,-1251
1,40,45,250,200,100,-5,-5,-313,0,-1251
1,40,45,250,200,100,-5,-5,-318,0,-1251
1,40,45,250,200,100,-5,-5,-323,0,-1251
1,40,44,250,200,100,-4,-4,-327,1,-901
