ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,22,100,1,0,103,103,10300,103,10300
1,125,22,100,1,0,103,103,20600,0,10300
1,125,22,100,1,0,103,103,30900,0,10300
1,125,23,100,1,0,102,102,41100,-1,10200
1,125,25,100,1,0,100,100,51100,-2,10000
1,125,26,100,1,0,99,99,61000,-1,9900
1,125,29,100,1,0,96,96,70600,-3,9600
1,125,31,100,1,0,94,94,80000,-2,9400
1,125,33,100,1,0,92,92,89200,-2,9200
1,125,36,100,1,0,89,89,98100,-3,8900
1,125,39,100,1,0,86,86,106700,-3,8600
1,125,41,100,1,0,84,84,115100,-2,8400
1,125,44,100,1,0,81,81,123200,-3,8100
1,125,47,100,1,0,78,78,131000,-3,7800
1,125,50,100,1,0,75,75,138500,-3,7500
1,125,53,100,1,0,72,72,145700,-3,7200
1,125,55,100,1,0,70,70,152700,-2,7000
1,125,58,100,1,0,67,67,159400,-3,6700
1,125,62,100,1,0,63,63,165700,-4,6300
1,125,65,100,1,0,60,60,171700,-3,6000
1,125,68,100,1,0,57,57,177400,-3,5700
1,125,70,100,1,0,55,55,182900,-2,5500
1,125,73,100,1,0,52,52,188100,-3,5200
1,125,78,100,1,0,47,47,192800,-5,4700
1,125,80,100,1,0,45,45,197300,-2,4500
1,125,83,100,1,0,42,42,201500,-3,4200
1,125,86,100,1,0,39,39,205400,-3,3900
1,125,90,100,1,0,35,35,208900,-4,3500
1,125,93,100,1,0,32,32,212100,-3,3200
1,125,95,100,1,0,30,30,215100,-2,3000
1,125,98,100,1,0,27,27,217800,-3,2700
1,125,101,100,1,0,24,24,220200,-3,2400
1,125,104,100,1,0,21,21,222300,-3,2100
1,125,107,100,1,0,18,18,224100,-3,1800
1,125,110,100,1,0,15,15,225600,-3,1500
1,125,112,100,1,0,13,13,226900,-2,1300
1,125,116,100,1,0,9,9,227800,-4,900
1,125,118,100,1,0,7,7,228500,-2,700
1,125,120,100,1,0,5,5,229000,-2,500
1,125,123,100,1,0,2,2,229200,-3,200
1,125,125,100,1,0,0,0,229200,-2,0
1,125,128,100,1,0,-3,-3,228900,-3,-300
1,125,130,100,1,0,-5,-5,228400,-2,-500
1,125,131,100,1,0,-6,-6,227800,-1,-600
1,125,132,100,1,0,-7,-7,227100,-1,-700
1,125,133,100,1,0,-8,-8,226300,-1,-800
1,125,133,100,1,0,-8,-8,225500,0,-800
1,125,132,100,1,0,-7,-7,224800,1,-700
1,125,132,100,1,0,-7,-7,224100,0,-700
1,125,132,100,1,0,-7,-7,223400,0,-700
1,125,131,100,1,0,-6,-6,222800,1,-600
1,125,130,100,1,0,-5,-5,222300,1,-500
1,125,129,100,1,0,-4,-4,221900,1,-400
1,125,129,100,1,0,-4,-4,221500,0,-400
1,125,127,100,1,0,-2,-2,221300,2,-200
1,125,127,100,1,0,-2,-2,221100,0,-200
1,125,126,100,1,0,-1,-1,221000,1,-100
1,125,125,100,1,0,0,0,221000,1,0
1,125,124,100,1,0,1,1,221100,1,100
1,125,123,100,1,0,2,2,221300,1,200
1,125,122,100,1,0,3,3,221600,1,300
1,125,122,100,1,0,3,3,221900,0,300
1,125,122,100,1,0,3,3,222200,0,300
1,125,124,100,1,0,1,1,222300,-2,100
1,125,125,100,1,0,0,0,222300,-1,0
1,125,127,100,1,0,-2,-2,222100,-2,-200
1,125,128,100,1,0,-3,-3,221800,-1,-300
1,125,129,100,1,0,-4,-4,221400,-1,-400
1,125,130,100,1,0,-5,-5,220900,-1,-500
1,125,130,100,1,0,-5,-5,220400,0,-500
1,125,129,100,1,0,-4,-4,220000,1,-400
1,125,129,100,1,0,-4,-4,219600,0,-400
1,125,128,100,1,0,-3,-3,219300,1,-300
1,125,127,100,1,0,-2,-2,219100,1,-200
1,125,126,100,1,0,-1,-1,219000,1,-100
1,125,125,100,1,0,0,0,219000,1,0
1,125,125,100,1,0,0,0,219000,0,0
1,125,124,100,1,0,1,1,219100,1,100
1,125,123,100,1,0,2,2,219300,1,200
1,125,122,100,1,0,3,3,219600,1,300
1,125,122,100,1,0,3,3,219900,0,300
1,125,123,100,1,0,2,2,220100,-1,200
1,125,124,100,1,0,1,1,220200,-1,100
1,125,125,100,1,0,0,0,220200,-1,0
1,125,127,100,1,0,-2,-2,220000,-2,-200
1,125,128,100,1,0,-3,-3,219700,-1,-300
1,125,129,100,1,0,-4,-4,219300,-1,-400
1,125,130,100,1,0,-5,-5,218800,-1,-500
1,125,130,100,1,0,-5,-5,218300,0,-500
1,125,129,100,1,0,-4,-4,217900,1,-400
1,125,129,100,1,0,-4,-4,217500,0,-400
