ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,22,30,2,60,103,103,10300,103,9270
1,125,22,30,2,60,103,103,20600,0,3090
1,125,22,30,2,60,103,103,30900,0,3090
1,125,23,30,2,60,102,102,41100,-1,3000
1,125,24,30,2,60,101,101,51200,-1,2970
1,125,25,30,2,60,100,100,61200,-1,2940
1,125,26,30,2,60,99,99,71100,-1,2910
1,125,27,30,2,60,98,98,80900,-1,2880
1,125,29,30,2,60,96,96,90500,-2,2760
1,125,30,30,2,60,95,95,100000,-1,2790
1,125,31,30,2,60,94,94,109400,-1,2760
1,125,33,30,2,60,92,92,118600,-2,2640
1,125,35,30,2,60,90,90,127600,-2,2580
1,125,37,30,2,60,88,88,136400,-2,2520
1,125,39,30,2,60,86,86,145000,-2,2460
1,125,40,30,2,60,85,85,153500,-1,2490
1,125,43,30,2,60,82,82,161700,-3,2280
1,125,45,30,2,60,80,80,169700,-2,2280
1,125,47,30,2,60,78,78,177500,-2,2220
1,125,49,30,2,60,76,76,185100,-2,2160
1,125,51,30,2,60,74,74,192500,-2,2100
1,125,54,30,2,60,71,71,199600,-3,1950
1,125,56,30,2,60,69,69,206500,-2,1950
1,125,58,30,2,60,67,67,213200,-2,1890
1,125,60,30,2,60,65,65,219700,-2,1830
1,125,63,30,2,60,62,62,225900,-3,1680
1,125,66,30,2,60,59,59,231800,-3,1590
1,125,68,30,2,60,57,57,237500,-2,1590
1,125,70,30,2,60,55,55,243000,-2,1530
1,125,73,30,2,60,52,52,248200,-3,1380
1,125,76,30,2,60,49,49,253100,-3,1290
1,125,78,30,2,60,47,47,257800,-2,1290
1,125,81,30,2,60,44,44,262200,-3,1140
1,125,83,30,2,60,42,42,266400,-2,1140
1,125,87,30,2,60,38,38,270200,-4,900
1,125,89,30,2,60,36,36,273800,-2,960
1,125,92,30,2,60,33,33,277100,-3,810
1,125,94,30,2,60,31,31,280200,-2,810
1,125,97,30,2,60,28,28,283000,-3,660
1,125,100,30,2,60,25,25,285500,-3,570
1,125,103,30,2,60,22,22,287700,-3,480
1,125,105,30,2,60,20,20,289700,-2,480
