ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,100,0,100,1,0,100,100,10000,100,10000
1,100,20,100,1,0,80,80,18000,-20,8000
1,100,21,100,1,0,79,79,25900,-1,7900
1,100,21,100,1,0,79,79,33800,0,7900
1,100,20,100,1,0,80,80,41800,1,8000
1,100,21,100,1,0,79,79,49700,-1,7900
1,100,21,100,1,0,79,79,57600,0,7900
1,100,20,100,1,0,80,80,65600,1,8000
1,100,20,100,1,0,80,80,73600,0,8000
1,100,21,100,1,0,79,79,81500,-1,7900
1,100,20,100,1,0,80,80,89500,1,8000
1,100,20,100,1,0,80,80,97500,0,8000
1,100,20,100,1,0,80,80,105500,0,8000
1,100,21,100,1,0,79,79,113400,-1,7900
1,100,20,100,1,0,80,80,121400,1,8000
1,100,20,100,1,0,80,80,129400,0,8000
1,100,20,100,1,0,80,80,137400,0,8000
1,100,21,100,1,0,79,79,145300,-1,7900
1,100,20,100,1,0,80,80,153300,1,8000
1,100,21,100,1,0,79,79,161200,-1,7900
1,100,20,100,1,0,80,80,169200,1,8000
1,100,20,100,1,0,80,80,177200,0,8000
1,100,20,100,1,0,80,80,185200,0,8000
1,100,20,100,1,0,80,80,193200,0,8000
1,100,20,100,1,0,80,80,201200,0,8000
1,100,20,100,1,0,80,80,209200,0,8000
1,100,20,100,1,0,80,80,217200,0,8000
1,100,20,100,1,0,80,80,225200,0,8000
1,100,20,100,1,0,80,80,233200,0,8000
1,100,20,100,1,0,80,80,241200,0,8000
1,100,20,100,1,0,80,80,249200,0,8000
1,100,20,100,1,0,80,80,257200,0,8000
1,100,20,100,1,0,80,80,265200,0,8000
1,100,20,100,1,0,80,80,273200,0,8000
1,100,20,100,1,0,80,80,281200,0,8000
1,100,20,100,1,0,80,80,289200,0,8000
1,100,20,100,1,0,80,80,297200,0,8000
1,100,20,100,1,0,80,80,305200,0,8000
1,100,20,100,1,0,80,80,313200,0,8000
1,100,20,100,1,0,80,80,321200,0,8000
1,100,20,100,1,0,80,80,329200,0,8000
1,100,20,100,1,0,80,80,337200,0,8000
1,100,20,100,1,0,80,80,345200,0,8000
1,100,20,100,1,0,80,80,353200,0,8000
1,100,20,100,1,0,80,80,361200,0,8000
1,100,20,100,1,0,80,80,369200,0,8000
1,100,20,100,1,0,80,80,377200,0,8000
1,100,20,100,1,0,80,80,385200,0,8000
1,100,20,100,1,0,80,80,393200,0,8000
1,100,20,100,1,0,80,80,401200,0,8000
1,100,20,100,1,0,80,80,409200,0,8000
1,100,20,100,1,0,80,80,417200,0,8000
1,100,20,100,1,0,80,80,425200,0,8000
1,100,20,100,1,0,80,80,433200,0,8000
1,100,20,100,1,0,80,80,441200,0,8000
