ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,40,37,220,140,170,3,3,3,3,1170
1,40,37,220,140,170,3,3,6,0,660
1,40,37,220,140,170,3,3,9,0,660
1,40,37,220,140,170,3,3,12,0,660
1,40,37,220,140,170,3,3,15,0,660
1,40,38,220,140,170,2,2,17,-1,270
1,40,38,220,140,170,2,2,19,0,440
1,40,38,220,140,170,2,2,21,0,440
1,40,39,220,140,170,1,1,22,-1,50
1,40,39,220,140,170,1,1,23,0,220
1,40,39,220,140,170,1,1,24,0,220
1,40,40,220,140,170,0,0,24,-1,-170
1,40,40,220,140,170,0,0,24,0,0
1,40,40,220,140,170,0,0,24,0,0
1,40,40,220,140,170,0,0,24,0,0
1,40,40,220,140,170,0,0,24,0,0
1,40,41,220,140,170,-1,-1,23,-1,-390
1,40,41,220,140,170,-1,-1,22,0,-220
1,40,41,220,140,170,-1,-1,21,0,-220
1,40,41,220,140,170,-1,-1,20,0,-220
1,40,41,220,140,170,-1,-1,19,0,-220
1,40,41,220,140,170,-1,-1,18,0,-220
1,40,41,220,140,170,-1,-1,17,0,-220
1,40,40,220,140,170,0,0,17,1,170
1,40,40,220,140,170,0,0,17,0,0
1,40,40,220,140,170,0,0,17,0,0
1,40,40,220,140,170,0,0,17,0,0
1,40,41,220,140,170,-1,-1,16,-1,-390
1,40,41,220,140,170,-1,-1,15,0,-220
1,40,41,220,140,170,-1,-1,14,0,-220
1,40,41,220,140,170,-1,-1,13,0,-220
1,40,41,220,140,170,-1,-1,12,0,-220
1,40,41,220,140,170,-1,-1,11,0,-220
1,40,41,220,140,170,-1,-1,10,0,-220
