ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,112,25,200,200,200,87,87,87,87,34800
1,112,25,200,200,200,87,87,174,0,17400
1,112,25,200,200,200,87,87,261,0,17401
1,112,26,200,200,200,86,86,347,-1,17001
1,112,28,200,200,200,84,84,431,-2,16402
1,112,29,200,200,200,83,83,514,-1,16402
1,112,31,200,200,200,81,81,595,-2,15802
1,112,32,200,200,200,80,80,675,-1,15803
1,112,35,200,200,200,77,77,752,-3,14803
1,112,37,200,200,200,75,75,827,-2,14604
1,112,39,200,200,200,73,73,900,-2,14204
1,112,41,200,200,200,71,71,971,-2,13804
1,112,43,200,200,200,69,69,1040,-2,13405
1,112,47,200,200,200,65,65,1105,-4,12205
1,112,49,200,200,200,63,63,1168,-2,12205
1,112,51,200,200,200,61,61,1229,-2,11806
1,112,53,200,200,200,59,59,1288,-2,11406
1,112,56,200,200,200,56,56,1344,-3,10606
1,112,59,200,200,200,53,53,1397,-3,10006
1,112,61,200,200,200,51,51,1448,-2,9807
1,112,63,200,200,200,49,49,1497,-2,9407
1,112,65,200,200,200,47,47,1544,-2,9007
1,112,68,200,200,200,44,44,1588,-3,8207
1,112,71,200,200,200,41,41,1629,-3,7608
1,112,73,200,200,200,39,39,1668,-2,7408
1,112,75,200,200,200,37,37,1705,-2,7008
1,112,79,200,200,200,33,33,1738,-4,5808
1,112,81,200,200,200,31,31,1769,-2,5808
1,112,83,200,200,200,29,29,1798,-2,5408
1,112,85,200,200,200,27,27,1825,-2,5009
1,112,87,200,200,200,25,25,1850,-2,4609
1,112,91,200,200,200,21,21,1871,-4,3409
1,112,93,200,200,200,19,19,1890,-2,3409
1,112,95,200,200,200,17,17,1907,-2,3009
1,112,97,200,200,200,15,15,1922,-2,2609
1,112,100,200,200,200,12,12,1934,-3,1809
1,112,102,200,200,200,10,10,1944,-2,1609
1,112,104,200,200,200,8,8,1952,-2,1209
1,112,107,200,200,200,5,5,1957,-3,409
1,112,109,200,200,200,3,3,1960,-2,209
1,112,112,200,200,200,0,0,1960,-3,-591
1,112,114,200,200,200,-2,-2,1958,-2,-791
1,112,116,200,200,200,-4,-4,1954,-2,-1191
1,112,117,200,200,200,-5,-5,1949,-1,-1191
1,112,118,200,200,200,-6,-6,1943,-1,-1391
1,112,119,200,200,200,-7,-7,1936,-1,-1591
1,112,119,200,200,200,-7,-7,1929,0,-1391
1,112,119,200,200,200,-7,-7,1922,0,-1391
1,112,118,200,200,200,-6,-6,1916,1,-991
1,112,118,200,200,200,-6,-6,1910,0,-1191
1,112,117,200,200,200,-5,-5,1905,1,-791
1,112,117,200,200,200,-5,-5,1900,0,-991
1,112,116,200,200,200,-4,-4,1896,1,-591
1,112,115,200,200,200,-3,-3,1893,1,-391
1,112,115,200,200,200,-3,-3,1890,0,-591
