ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,33,15,2,0,92,92,9200,92,1380
1,125,33,15,2,0,92,92,18400,0,1380
1,125,34,15,2,0,91,91,27500,-1,1365
1,125,35,15,2,0,90,90,36500,-1,1350
1,125,36,15,2,0,89,89,45400,-1,1335
1,125,38,15,2,0,87,87,54100,-2,1305
1,125,42,15,2,0,83,83,62400,-4,1245
1,125,44,15,2,0,81,81,70500,-2,1215
1,125,47,15,2,0,78,78,78300,-3,1170
1,125,50,15,2,0,75,75,85800,-3,1125
1,125,52,15,2,0,73,73,93100,-2,1095
1,125,56,15,2,0,69,69,100000,-4,1035
1,125,59,15,2,0,66,66,106600,-3,990
1,125,62,15,2,0,63,63,112900,-3,945
1,125,65,15,2,0,60,60,118900,-3,900
1,125,69,15,2,0,56,56,124500,-4,840
1,125,72,15,2,0,53,53,129800,-3,795
1,125,75,15,2,0,50,50,134800,-3,750
1,125,77,15,2,0,48,48,139600,-2,720
1,125,80,15,2,0,45,45,144100,-3,675
1,125,84,15,2,0,41,41,148200,-4,615
1,125,87,15,2,0,38,38,152000,-3,570
1,125,89,15,2,0,36,36,155600,-2,540
1,125,92,15,2,0,33,33,158900,-3,495
1,125,96,15,2,0,29,29,161800,-4,435
1,125,98,15,2,0,27,27,164500,-2,405
1,125,101,15,2,0,24,24,166900,-3,360
1,125,103,15,2,0,22,22,169100,-2,330
1,125,106,15,2,0,19,19,171000,-3,285
1,125,109,15,2,0,16,16,172600,-3,240
1,125,112,15,2,0,13,13,173900,-3,195
1,125,114,15,2,0,11,11,175000,-2,165
1,125,116,15,2,0,9,9,175900,-2,135
1,125,120,15,2,0,5,5,176400,-4,75
1,125,122,15,2,0,3,3,176700,-2,45
1,125,124,15,2,0,1,1,176800,-2,15
1,125,126,15,2,0,-1,-1,176700,-2,-15
1,125,128,15,2,0,-3,-3,176400,-2,-45
1,125,131,15,2,0,-6,-6,175800,-3,-90
1,125,132,15,2,0,-7,-7,175100,-1,-105
1,125,133,15,2,0,-8,-8,174300,-1,-120
1,125,133,15,2,0,-8,-8,173500,0,-120
1,125,133,15,2,0,-8,-8,172700,0,-120
1,125,133,15,2,0,-8,-8,171900,0,-120
1,125,133,15,2,0,-8,-8,171100,0,-120
1,125,132,15,2,0,-7,-7,170400,1,-105
1,125,132,15,2,0,-7,-7,169700,0,-105
1,125,131,15,2,0,-6,-6,169100,1,-90
1,125,130,15,2,0,-5,-5,168600,1,-75
1,125,129,15,2,0,-4,-4,168200,1,-60
1,125,128,15,2,0,-3,-3,167900,1,-45
1,125,128,15,2,0,-3,-3,167600,0,-45
1,125,126,15,2,0,-1,-1,167500,2,-15
1,125,126,15,2,0,-1,-1,167400,0,-15
1,125,125,15,2,0,0,0,167400,1,0
1,125,124,15,2,0,1,1,167500,1,15
1,125,123,15,2,0,2,2,167700,1,30
1,125,122,15,2,0,3,3,168000,1,45
1,125,122,15,2,0,3,3,168300,0,45
1,125,123,15,2,0,2,2,168500,-1,30
1,125,124,15,2,0,1,1,168600,-1,15
1,125,126,15,2,0,-1,-1,168500,-2,-15
1,125,127,15,2,0,-2,-2,168300,-1,-30
1,125,129,15,2,0,-4,-4,167900,-2,-60
1,125,130,15,2,0,-5,-5,167400,-1,-75
1,125,130,15,2,0,-5,-5,166900,0,-75
1,125,130,15,2,0,-5,-5,166400,0,-75
1,125,130,15,2,0,-5,-5,165900,0,-75
1,125,130,15,2,0,-5,-5,165400,0,-75
1,125,129,15,2,0,-4,-4,165000,1,-60
1,125,128,15,2,0,-3,-3,164700,1,-45
1,125,127,15,2,0,-2,-2,164500,1,-30
