ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,45,15,2,15,80,80,8000,80,2400
1,125,45,15,2,15,80,80,16000,0,1200
1,125,45,15,2,15,80,80,24000,0,1200
1,125,46,15,2,15,79,79,31900,-1,1170
1,125,48,15,2,15,77,77,39600,-2,1125
1,125,50,15,2,15,75,75,47100,-2,1095
1,125,52,15,2,15,73,73,54400,-2,1065
1,125,55,15,2,15,70,70,61400,-3,1005
1,125,57,15,2,15,68,68,68200,-2,990
1,125,61,15,2,15,64,64,74600,-4,900
1,125,63,15,2,15,62,62,80800,-2,900
1,125,66,15,2,15,59,59,86700,-3,840
1,125,69,15,2,15,56,56,92300,-3,795
1,125,71,15,2,15,54,54,97700,-2,780
1,125,75,15,2,15,50,50,102700,-4,690
1,125,78,15,2,15,47,47,107400,-3,660
1,125,81,15,2,15,44,44,111800,-3,615
1,125,83,15,2,15,42,42,116000,-2,600
1,125,87,15,2,15,38,38,119800,-4,510
1,125,90,15,2,15,35,35,123300,-3,480
1,125,92,15,2,15,33,33,126600,-2,465
1,125,95,15,2,15,30,30,129600,-3,405
1,125,97,15,2,15,28,28,132400,-2,390
1,125,101,15,2,15,24,24,134800,-4,300
1,125,103,15,2,15,22,22,137000,-2,300
1,125,106,15,2,15,19,19,138900,-3,240
1,125,108,15,2,15,17,17,140600,-2,225
1,125,112,15,2,15,13,13,141900,-4,135
1,125,114,15,2,15,11,11,143000,-2,135
1,125,117,15,2,15,8,8,143800,-3,75
1,125,119,15,2,15,6,6,144400,-2,60
1,125,121,15,2,15,4,4,144800,-2,30
1,125,124,15,2,15,1,1,144900,-3,-30
1,125,126,15,2,15,-1,-1,144800,-2,-45
1,125,128,15,2,15,-3,-3,144500,-2,-75
1,125,129,15,2,15,-4,-4,144100,-1,-75
1,125,131,15,2,15,-6,-6,143500,-2,-120
1,125,131,15,2,15,-6,-6,142900,0,-90
1,125,131,15,2,15,-6,-6,142300,0,-90
1,125,131,15,2,15,-6,-6,141700,0,-90
1,125,130,15,2,15,-5,-5,141200,1,-60
1,125,129,15,2,15,-4,-4,140800,1,-45
1,125,129,15,2,15,-4,-4,140400,0,-60
1,125,128,15,2,15,-3,-3,140100,1,-30
1,125,127,15,2,15,-2,-2,139900,1,-15
1,125,127,15,2,15,-2,-2,139700,0,-30
1,125,126,15,2,15,-1,-1,139600,1,0
1,125,125,15,2,15,0,0,139600,1,15
1,125,124,15,2,15,1,1,139700,1,30
1,125,123,15,2,15,2,2,139900,1,45
1,125,124,15,2,15,1,1,140000,-1,0
1,125,124,15,2,15,1,1,140100,0,15
1,125,125,15,2,15,0,0,140100,-1,-15
1,125,126,15,2,15,-1,-1,140000,-1,-30
1,125,126,15,2,15,-1,-1,139900,0,-15
1,125,127,15,2,15,-2,-2,139700,-1,-45
1,125,127,15,2,15,-2,-2,139500,0,-30
1,125,127,15,2,15,-2,-2,139300,0,-30
1,125,126,15,2,15,-1,-1,139200,1,0
1,125,125,15,2,15,0,0,139200,1,15
1,125,125,15,2,15,0,0,139200,0,0
1,125,125,15,2,15,0,0,139200,0,0
1,125,124,15,2,15,1,1,139300,1,30
1,125,124,15,2,15,1,1,139400,0,15
1,125,124,15,2,15,1,1,139500,0,15
1,125,124,15,2,15,1,1,139600,0,15
1,125,125,15,2,15,0,0,139600,-1,-15
1,125,126,15,2,15,-1,-1,139500,-1,-30
1,125,128,15,2,15,-3,-3,139200,-2,-75
1,125,129,15,2,15,-4,-4,138800,-1,-75
1,125,129,15,2,15,-4,-4,138400,0,-60
1,125,129,15,2,15,-4,-4,138000,0,-60
1,125,129,15,2,15,-4,-4,137600,0,-60
1,125,128,15,2,15,-3,-3,137300,1,-30
1,125,127,15,2,15,-2,-2,137100,1,-15
1,125,127,15,2,15,-2,-2,136900,0,-30
1,125,126,15,2,15,-1,-1,136800,1,0
1,125,125,15,2,15,0,0,136800,1,15
1,125,124,15,2,15,1,1,136900,1,30
1,125,124,15,2,15,1,1,137000,0,15
1,125,124,15,2,15,1,1,137100,0,15
1,125,124,15,2,15,1,1,137200,0,15
1,125,126,15,2,15,-1,-1,137100,-2,-45
1,125,127,15,2,15,-2,-2,136900,-1,-45
1,125,128,15,2,15,-3,-3,136600,-1,-60
1,125,129,15,2,15,-4,-4,136200,-1,-75
1,125,130,15,2,15,-5,-5,135700,-1,-90
1,125,129,15,2,15,-4,-4,135300,1,-45
1,125,129,15,2,15,-4,-4,134900,0,-60
1,125,129,15,2,15,-4,-4,134500,0,-60
1,125,128,15,2,15,-3,-3,134200,1,-30
1,125,127,15,2,15,-2,-2,134000,1,-15
1,125,126,15,2,15,-1,-1,133900,1,0
1,125,126,15,2,15,-1,-1,133800,0,-15
1,125,125,15,2,15,0,0,133800,1,15
1,125,124,15,2,15,1,1,133900,1,30
1,125,123,15,2,15,2,2,134100,1,45
1,125,123,15,2,15,2,2,134300,0,30
1,125,124,15,2,15,1,1,134400,-1,0
