ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,60,51,200,200,100,9,9,9,9,2700
1,60,51,200,200,100,9,9,18,0,1800
1,60,51,200,200,100,9,9,27,0,1800
1,60,52,200,200,100,8,8,35,-1,1500
1,60,53,200,200,100,7,7,42,-1,1300
1,60,55,200,200,100,5,5,47,-2,800
1,60,56,200,200,100,4,4,51,-1,700
1,60,59,200,200,100,1,1,52,-3,-100
1,60,61,200,200,100,-1,-1,51,-2,-400
1,60,63,200,200,100,-3,-3,48,-2,-800
1,60,64,200,200,100,-4,-4,44,-1,-900
1,60,65,200,200,100,-5,-5,39,-1,-1100
1,60,65,200,200,100,-5,-5,34,0,-1000
1,60,66,200,200,100,-6,-6,28,-1,-1300
1,60,66,200,200,100,-6,-6,22,0,-1200
1,60,66,200,200,100,-6,-6,16,0,-1200
1,60,66,200,200,100,-6,-6,10,0,-1200
1,60,66,200,200,100,-6,-6,4,0,-1200
1,60,66,200,200,100,-6,-6,-2,0,-1200
1,60,65,200,200,100,-5,-5,-7,1,-900
1,60,65,200,200,100,-5,-5,-12,0,-1000
1,60,65,200,200,100,-5,-5,-17,0,-1000
1,60,65,200,200,100,-5,-5,-22,0,-1000
1,60,65,200,200,100,-5,-5,-27,0,-1000
1,60,64,200,200,100,-4,-4,-31,1,-700
1,60,64,200,200,100,-4,-4,-35,0,-800
1,60,64,200,200,100,-4,-4,-39,0,-800
1,60,63,200,200,100,-3,-3,-42,1,-500
1,60,63,200,200,100,-3,-3,-45,0,-600
1,60,63,200,200,100,-3,-3,-48,0,-600
1,60,62,200,200,100,-2,-2,-50,1,-300
1,60,62,200,200,100,-2,-2,-52,0,-400
1,60,62,200,200,100,-2,-2,-54,0,-400
1,60,61,200,200,100,-1,-1,-55,1,-100
1,60,61,200,200,100,-1,-1,-56,0,-200
1,60,61,200,200,100,-1,-1,-57,0,-200
1,60,60,200,200,100,0,0,-57,1,100
1,60,60,200,200,100,0,0,-57,0,0
1,60,60,200,200,100,0,0,-57,0,0
1,60,60,200,200,100,0,0,-57,0,0
1,60,61,200,200,100,-1,-1,-58,-1,-300
1,60,61,200,200,100,-1,-1,-59,0,-200
1,60,61,200,200,100,-1,-1,-60,0,-200
1,60,60,200,200,100,0,0,-60,1,100
1,60,60,200,200,100,0,0,-60,0,0
1,60,60,200,200,100,0,0,-60,0,0
1,60,61,200,200,100,-1,-1,-61,-1,-300
1,60,61,200,200,100,-1,-1,-62,0,-200
1,60,61,200,200,100,-1,-1,-63,0,-200
1,60,61,200,200,100,-1,-1,-64,0,-200
