ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,25,50,1,50,100,100,10000,100,10000
1,125,25,50,1,50,100,100,20000,0,5000
1,125,25,50,1,50,100,100,30000,0,5000
1,125,26,50,1,50,99,99,39900,-1,4900
1,125,27,50,1,50,98,98,49700,-1,4850
1,125,29,50,1,50,96,96,59300,-2,4700
1,125,31,50,1,50,94,94,68700,-2,4600
1,125,33,50,1,50,92,92,77900,-2,4500
1,125,35,50,1,50,90,90,86900,-2,4400
1,125,36,50,1,50,89,89,95800,-1,4400
1,125,39,50,1,50,86,86,104400,-3,4150
1,125,41,50,1,50,84,84,112800,-2,4100
1,125,43,50,1,50,82,82,121000,-2,4000
1,125,46,50,1,50,79,79,128900,-3,3800
1,125,49,50,1,50,76,76,136500,-3,3650
1,125,51,50,1,50,74,74,143900,-2,3600
1,125,53,50,1,50,72,72,151100,-2,3500
1,125,55,50,1,50,70,70,158100,-2,3400
1,125,57,50,1,50,68,68,164900,-2,3300
1,125,61,50,1,50,64,64,171300,-4,3000
1,125,63,50,1,50,62,62,177500,-2,3000
1,125,65,50,1,50,60,60,183500,-2,2900
1,125,68,50,1,50,57,57,189200,-3,2700
1,125,71,50,1,50,54,54,194600,-3,2550
1,125,73,50,1,50,52,52,199800,-2,2500
1,125,75,50,1,50,50,50,204800,-2,2400
1,125,77,50,1,50,48,48,209600,-2,2300
1,125,79,50,1,50,46,46,214200,-2,2200
1,125,83,50,1,50,42,42,218400,-4,1900
1,125,85,50,1,50,40,40,222400,-2,1900
1,125,87,50,1,50,38,38,226200,-2,1800
1,125,89,50,1,50,36,36,229800,-2,1700
1,125,91,50,1,50,34,34,233200,-2,1600
1,125,94,50,1,50,31,31,236300,-3,1400
1,125,96,50,1,50,29,29,239200,-2,1350
1,125,98,50,1,50,27,27,241900,-2,1250
1,125,100,50,1,50,25,25,244400,-2,1150
1,125,103,50,1,50,22,22,246600,-3,950
1,125,105,50,1,50,20,20,248600,-2,900
1,125,107,50,1,50,18,18,250400,-2,800
1,125,109,50,1,50,16,16,252000,-2,700
1,125,111,50,1,50,14,14,253400,-2,600
1,125,114,50,1,50,11,11,254500,-3,400
1,125,116,50,1,50,9,9,255400,-2,350
1,125,118,50,1,50,7,7,256100,-2,250
1,125,120,50,1,50,5,5,256600,-2,150
1,125,123,50,1,50,2,2,256800,-3,-50
1,125,125,50,1,50,0,0,256800,-2,-100
1,125,127,50,1,50,-2,-2,256600,-2,-200
1,125,128,50,1,50,-3,-3,256300,-1,-200
1,125,129,50,1,50,-4,-4,255900,-1,-250
1,125,129,50,1,50,-4,-4,255500,0,-200
1,125,129,50,1,50,-4,-4,255100,0,-200
1,125,129,50,1,50,-4,-4,254700,0,-200
1,125,129,50,1,50,-4,-4,254300,0,-200
1,125,128,50,1,50,-3,-3,254000,1,-100
1,125,128,50,1,50,-3,-3,253700,0,-150
1,125,127,50,1,50,-2,-2,253500,1,-50
1,125,127,50,1,50,-2,-2,253300,0,-100
1,125,126,50,1,50,-1,-1,253200,1,0
1,125,125,50,1,50,0,0,253200,1,50
1,125,125,50,1,50,0,0,253200,0,0
1,125,124,50,1,50,1,1,253300,1,100
1,125,124,50,1,50,1,1,253400,0,50
1,125,124,50,1,50,1,1,253500,0,50
1,125,124,50,1,50,1,1,253600,0,50
1,125,125,50,1,50,0,0,253600,-1,-50
1,125,126,50,1,50,-1,-1,253500,-1,-100
1,125,127,50,1,50,-2,-2,253300,-1,-150
1,125,127,50,1,50,-2,-2,253100,0,-100
1,125,128,50,1,50,-3,-3,252800,-1,-200
1,125,127,50,1,50,-2,-2,252600,1,-50
1,125,127,50,1,50,-2,-2,252400,0,-100
1,125,126,50,1,50,-1,-1,252300,1,0
1,125,126,50,1,50,-1,-1,252200,0,-50
1,125,125,50,1,50,0,0,252200,1,50
1,125,125,50,1,50,0,0,252200,0,0
1,125,124,50,1,50,1,1,252300,1,100
1,125,124,50,1,50,1,1,252400,0,50
1,125,124,50,1,50,1,1,252500,0,50
1,125,124,50,1,50,1,1,252600,0,50
1,125,124,50,1,50,1,1,252700,0,50
1,125,126,50,1,50,-1,-1,252600,-2,-150
1,125,127,50,1,50,-2,-2,252400,-1,-150
1,125,128,50,1,50,-3,-3,252100,-1,-200
1,125,128,50,1,50,-3,-3,251800,0,-150
1,125,129,50,1,50,-4,-4,251400,-1,-250
1,125,129,50,1,50,-4,-4,251000,0,-200
1,125,128,50,1,50,-3,-3,250700,1,-100
1,125,128,50,1,50,-3,-3,250400,0,-150
1,125,127,50,1,50,-2,-2,250200,1,-50
1,125,126,50,1,50,-1,-1,250100,1,0
1,125,126,50,1,50,-1,-1,250000,0,-50
1,125,125,50,1,50,0,0,250000,1,50
1,125,124,50,1,50,1,1,250100,1,100
1,125,124,50,1,50,1,1,250200,0,50
1,125,123,50,1,50,2,2,250400,1,150
1,125,124,50,1,50,1,1,250500,-1,0
1,125,124,50,1,50,1,1,250600,0,50
1,125,125,50,1,50,0,0,250600,-1,-50
1,125,126,50,1,50,-1,-1,250500,-1,-100
1,125,127,50,1,50,-2,-2,250300,-1,-150
1,125,127,50,1,50,-2,-2,250100,0,-100
1,125,127,50,1,50,-2,-2,249900,0,-100
1,125,127,50,1,50,-2,-2,249700,0,-100
1,125,126,50,1,50,-1,-1,249600,1,0
1,125,125,50,1,50,0,0,249600,1,50
1,125,125,50,1,50,0,0,249600,0,0
1,125,124,50,1,50,1,1,249700,1,100
1,125,124,50,1,50,1,1,249800,0,50
1,125,124,50,1,50,1,1,249900,0,50
1,125,124,50,1,50,1,1,250000,0,50
1,125,125,50,1,50,0,0,250000,-1,-50
1,125,126,50,1,50,-1,-1,249900,-1,-100
1,125,127,50,1,50,-2,-2,249700,-1,-150
1,125,127,50,1,50,-2,-2,249500,0,-100
1,125,128,50,1,50,-3,-3,249200,-1,-200
1,125,127,50,1,50,-2,-2,249000,1,-50
1,125,127,50,1,50,-2,-2,248800,0,-100
1,125,126,50,1,50,-1,-1,248700,1,0
1,125,126,50,1,50,-1,-1,248600,0,-50
1,125,125,50,1,50,0,0,248600,1,50
1,125,124,50,1,50,1,1,248700,1,100
1,125,124,50,1,50,1,1,248800,0,50
1,125,124,50,1,50,1,1,248900,0,50
1,125,124,50,1,50,1,1,249000,0,50
1,125,125,50,1,50,0,0,249000,-1,-50
1,125,126,50,1,50,-1,-1,248900,-1,-100
1,125,127,50,1,50,-2,-2,248700,-1,-150
1,125,128,50,1,50,-3,-3,248400,-1,-200
1,125,128,50,1,50,-3,-3,248100,0,-150
1,125,128,50,1,50,-3,-3,247800,0,-150
1,125,127,50,1,50,-2,-2,247600,1,-50
1,125,127,50,1,50,-2,-2,247400,0,-100
1,125,126,50,1,50,-1,-1,247300,1,0
1,125,126,50,1,50,-1,-1,247200,0,-50
1,125,125,50,1,50,0,0,247200,1,50
1,125,124,50,1,50,1,1,247300,1,100
1,125,123,50,1,50,2,2,247500,1,150
1,125,123,50,1,50,2,2,247700,0,100
1,125,124,50,1,50,1,1,247800,-1,0
1,125,125,50,1,50,0,0,247800,-1,-50
1,125,125,50,1,50,0,0,247800,0,0
1,125,126,50,1,50,-1,-1,247700,-1,-100
1,125,126,50,1,50,-1,-1,247600,0,-50
1,125,126,50,1,50,-1,-1,247500,0,-50
1,125,125,50,1,50,0,0,247500,1,50
1,125,124,50,1,50,1,1,247600,1,100
1,125,124,50,1,50,1,1,247700,0,50
1,125,124,50,1,50,1,1,247800,0,50
1,125,125,50,1,50,0,0,247800,-1,-50
1,125,126,50,1,50,-1,-1,247700,-1,-100
1,125,127,50,1,50,-2,-2,247500,-1,-150
1,125,127,50,1,50,-2,-2,247300,0,-100
1,125,127,50,1,50,-2,-2,247100,0,-100
1,125,127,50,1,50,-2,-2,246900,0,-100
1,125,127,50,1,50,-2,-2,246700,0,-100
1,125,126,50,1,50,-1,-1,246600,1,0
1,125,126,50,1,50,-1,-1,246500,0,-50
1,125,125,50,1,50,0,0,246500,1,50
1,125,124,50,1,50,1,1,246600,1,100
1,125,123,50,1,50,2,2,246800,1,150
1,125,123,50,1,50,2,2,247000,0,100
1,125,124,50,1,50,1,1,247100,-1,0
1,125,125,50,1,50,0,0,247100,-1,-50
1,125,126,50,1,50,-1,-1,247000,-1,-100
1,125,126,50,1,50,-1,-1,246900,0,-50
1,125,126,50,1,50,-1,-1,246800,0,-50
1,125,126,50,1,50,-1,-1,246700,0,-50
1,125,125,50,1,50,0,0,246700,1,50
1,125,125,50,1,50,0,0,246700,0,0
1,125,125,50,1,50,0,0,246700,0,0
1,125,124,50,1,50,1,1,246800,1,100
1,125,124,50,1,50,1,1,246900,0,50
1,125,124,50,1,50,1,1,247000,0,50
1,125,124,50,1,50,1,1,247100,0,50
1,125,125,50,1,50,0,0,247100,-1,-50
1,125,126,50,1,50,-1,-1,247000,-1,-100
1,125,127,50,1,50,-2,-2,246800,-1,-150
1,125,127,50,1,50,-2,-2,246600,0,-100
1,125,128,50,1,50,-3,-3,246300,-1,-200
1,125,127,50,1,50,-2,-2,246100,1,-50
1,125,127,50,1,50,-2,-2,245900,0,-100
1,125,126,50,1,50,-1,-1,245800,1,0
1,125,126,50,1,50,-1,-1,245700,0,-50
1,125,125,50,1,50,0,0,245700,1,50
1,125,124,50,1,50,1,1,245800,1,100
1,125,124,50,1,50,1,1,245900,0,50
1,125,124,50,1,50,1,1,246000,0,50
1,125,124,50,1,50,1,1,246100,0,50
1,125,125,50,1,50,0,0,246100,-1,-50
1,125,126,50,1,50,-1,-1,246000,-1,-100
1,125,127,50,1,50,-2,-2,245800,-1,-150
1,125,128,50,1,50,-3,-3,245500,-1,-200
1,125,128,50,1,50,-3,-3,245200,0,-150
1,125,128,50,1,50,-3,-3,244900,0,-150
1,125,127,50,1,50,-2,-2,244700,1,-50
1,125,127,50,1,50,-2,-2,244500,0,-100
1,125,126,50,1,50,-1,-1,244400,1,0
1,125,126,50,1,50,-1,-1,244300,0,-50
1,125,125,50,1,50,0,0,244300,1,50
1,125,124,50,1,50,1,1,244400,1,100
1,125,124,50,1,50,1,1,244500,0,50
1,125,124,50,1,50,1,1,244600,0,50
1,125,124,50,1,50,1,1,244700,0,50
1,125,125,50,1,50,0,0,244700,-1,-50
1,125,126,50,1,50,-1,-1,244600,-1,-100
1,125,127,50,1,50,-2,-2,244400,-1,-150
1,125,128,50,1,50,-3,-3,244100,-1,-200
1,125,128,50,1,50,-3,-3,243800,0,-150
1,125,128,50,1,50,-3,-3,243500,0,-150
1,125,127,50,1,50,-2,-2,243300,1,-50
1,125,127,50,1,50,-2,-2,243100,0,-100
1,125,126,50,1,50,-1,-1,243000,1,0
1,125,125,50,1,50,0,0,243000,1,50
1,125,125,50,1,50,0,0,243000,0,0
1,125,124,50,1,50,1,1,243100,1,100
1,125,124,50,1,50,1,1,243200,0,50
1,125,124,50,1,50,1,1,243300,0,50
1,125,124,50,1,50,1,1,243400,0,50
1,125,125,50,1,50,0,0,243400,-1,-50
1,125,126,50,1,50,-1,-1,243300,-1,-100
1,125,127,50,1,50,-2,-2,243100,-1,-150
1,125,127,50,1,50,-2,-2,242900,0,-100
1,125,127,50,1,50,-2,-2,242700,0,-100
1,125,127,50,1,50,-2,-2,242500,0,-100
1,125,127,50,1,50,-2,-2,242300,0,-100
1,125,126,50,1,50,-1,-1,242200,1,0
1,125,126,50,1,50,-1,-1,242100,0,-50
1,125,125,50,1,50,0,0,242100,1,50
1,125,124,50,1,50,1,1,242200,1,100
1,125,124,50,1,50,1,1,242300,0,50
1,125,124,50,1,50,1,1,242400,0,50
1,125,124,50,1,50,1,1,242500,0,50
1,125,125,50,1,50,0,0,242500,-1,-50
1,125,126,50,1,50,-1,-1,242400,-1,-100
1,125,127,50,1,50,-2,-2,242200,-1,-150
1,125,128,50,1,50,-3,-3,241900,-1,-200
1,125,128,50,1,50,-3,-3,241600,0,-150
1,125,128,50,1,50,-3,-3,241300,0,-150
1,125,128,50,1,50,-3,-3,241000,0,-150
1,125,127,50,1,50,-2,-2,240800,1,-50
1,125,127,50,1,50,-2,-2,240600,0,-100
1,125,126,50,1,50,-1,-1,240500,1,0
1,125,125,50,1,50,0,0,240500,1,50
1,125,124,50,1,50,1,1,240600,1,100
1,125,124,50,1,50,1,1,240700,0,50
1,125,124,50,1,50,1,1,240800,0,50
1,125,124,50,1,50,1,1,240900,0,50
1,125,125,50,1,50,0,0,240900,-1,-50
1,125,126,50,1,50,-1,-1,240800,-1,-100
1,125,127,50,1,50,-2,-2,240600,-1,-150
1,125,128,50,1,50,-3,-3,240300,-1,-200
1,125,128,50,1,50,-3,-3,240000,0,-150
1,125,128,50,1,50,-3,-3,239700,0,-150
1,125,127,50,1,50,-2,-2,239500,1,-50
1,125,127,50,1,50,-2,-2,239300,0,-100
1,125,127,50,1,50,-2,-2,239100,0,-100
1,125,126,50,1,50,-1,-1,239000,1,0
1,125,125,50,1,50,0,0,239000,1,50
1,125,124,50,1,50,1,1,239100,1,100
1,125,124,50,1,50,1,1,239200,0,50
1,125,124,50,1,50,1,1,239300,0,50
1,125,124,50,1,50,1,1,239400,0,50
1,125,125,50,1,50,0,0,239400,-1,-50
1,125,126,50,1,50,-1,-1,239300,-1,-100
1,125,127,50,1,50,-2,-2,239100,-1,-150
1,125,128,50,1,50,-3,-3,238800,-1,-200
1,125,128,50,1,50,-3,-3,238500,0,-150
1,125,128,50,1,50,-3,-3,238200,0,-150
1,125,127,50,1,50,-2,-2,238000,1,-50
1,125,127,50,1,50,-2,-2,237800,0,-100
1,125,127,50,1,50,-2,-2,237600,0,-100
1,125,125,50,1,50,0,0,237600,2,100
1,125,125,50,1,50,0,0,237600,0,0
1,125,124,50,1,50,1,1,237700,1,100
1,125,124,50,1,50,1,1,237800,0,50
1,125,124,50,1,50,1,1,237900,0,50
1,125,124,50,1,50,1,1,238000,0,50
1,125,125,50,1,50,0,0,238000,-1,-50
1,125,126,50,1,50,-1,-1,237900,-1,-100
1,125,127,50,1,50,-2,-2,237700,-1,-150
1,125,128,50,1,50,-3,-3,237400,-1,-200
1,125,128,50,1,50,-3,-3,237100,0,-150
1,125,128,50,1,50,-3,-3,236800,0,-150
1,125,127,50,1,50,-2,-2,236600,1,-50
1,125,127,50,1,50,-2,-2,236400,0,-100
1,125,126,50,1,50,-1,-1,236300,1,0
1,125,125,50,1,50,0,0,236300,1,50
1,125,125,50,1,50,0,0,236300,0,0
1,125,124,50,1,50,1,1,236400,1,100
1,125,124,50,1,50,1,1,236500,0,50
1,125,124,50,1,50,1,1,236600,0,50
1,125,124,50,1,50,1,1,236700,0,50
1,125,125,50,1,50,0,0,236700,-1,-50
1,125,126,50,1,50,-1,-1,236600,-1,-100
1,125,127,50,1,50,-2,-2,236400,-1,-150
1,125,128,50,1,50,-3,-3,236100,-1,-200
1,125,128,50,1,50,-3,-3,235800,0,-150
1,125,128,50,1,50,-3,-3,235500,0,-150
1,125,127,50,1,50,-2,-2,235300,1,-50
1,125,127,50,1,50,-2,-2,235100,0,-100
1,125,126,50,1,50,-1,-1,235000,1,0
1,125,126,50,1,50,-1,-1,234900,0,-50
1,125,125,50,1,50,0,0,234900,1,50
1,125,124,50,1,50,1,1,235000,1,100
1,125,123,50,1,50,2,2,235200,1,150
1,125,123,50,1,50,2,2,235400,0,100
1,125,124,50,1,50,1,1,235500,-1,0
1,125,125,50,1,50,0,0,235500,-1,-50
1,125,126,50,1,50,-1,-1,235400,-1,-100
1,125,126,50,1,50,-1,-1,235300,0,-50
