ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,50,40,200,100,170,10,10,10,10,3700
1,50,40,200,100,170,10,10,20,0,2000
1,50,40,200,100,170,10,10,30,0,2000
1,50,40,200,100,170,10,10,40,0,2000
1,50,40,200,100,170,10,10,50,0,2000
1,50,41,200,100,170,9,9,59,-1,1630
1,50,41,200,100,170,9,9,68,0,1800
1,50,41,200,100,170,9,9,77,0,1800
1,50,41,200,100,170,9,9,86,0,1800
1,50,42,200,100,170,8,8,94,-1,1430
1,50,42,200,100,170,8,8,102,0,1601
1,50,42,200,100,170,8,8,110,0,1601
1,50,42,200,100,170,8,8,118,0,1601
1,50,43,200,100,170,7,7,125,-1,1231
1,50,43,200,100,170,7,7,132,0,1401
1,50,43,200,100,170,7,7,139,0,1401
1,50,43,200,100,170,7,7,146,0,1401
1,50,44,200,100,170,6,6,152,-1,1031
1,50,44,200,100,170,6,6,158,0,1201
1,50,44,200,100,170,6,6,164,0,1201
1,50,44,200,100,170,6,6,170,0,1201
1,50,45,200,100,170,5,5,175,-1,831
1,50,45,200,100,170,5,5,180,0,1001
1,50,45,200,100,170,5,5,185,0,1001
1,50,45,200,100,170,5,5,190,0,1001
1,50,46,200,100,170,4,4,194,-1,631
1,50,46,200,100,170,4,4,198,0,801
1,50,46,200,100,170,4,4,202,0,802
1,50,46,200,100,170,4,4,206,0,802
1,50,46,200,100,170,4,4,210,0,802
1,50,47,200,100,170,3,3,213,-1,432
1,50,47,200,100,170,3,3,216,0,602
1,50,47,200,100,170,3,3,219,0,602
1,50,47,200,100,170,3,3,222,0,602
1,50,47,200,100,170,3,3,225,0,602
1,50,47,200,100,170,3,3,228,0,602
1,50,48,200,100,170,2,2,230,-1,232
1,50,48,200,100,170,2,2,232,0,402
1,50,48,200,100,170,2,2,234,0,402
1,50,48,200,100,170,2,2,236,0,402
1,50,49,200,100,170,1,1,237,-1,32
1,50,49,200,100,170,1,1,238,0,202
1,50,49,200,100,170,1,1,239,0,202
1,50,49,200,100,170,1,1,240,0,202
1,50,49,200,100,170,1,1,241,0,202
1,50,49,200,100,170,1,1,242,0,202
