ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,40,34,200,100,170,6,6,4101,-4089,-693889
1,40,34,200,100,170,6,6,4107,0,1241
1,40,34,200,100,170,6,6,4107,0,1241
1,40,34,200,100,170,6,6,4113,0,1241
1,40,34,200,100,170,6,6,4119,0,1241
1,40,34,200,100,170,6,6,4125,0,1241
1,40,34,200,100,170,6,6,4131,0,1241
1,40,34,200,100,170,6,6,4137,0,1241
1,40,34,200,100,170,6,6,4143,0,1241
1,40,34,200,100,170,6,6,4149,0,1241
1,40,35,200,100,170,5,5,4154,-1,871
1,40,35,200,100,170,5,5,4159,0,1041
1,40,36,200,100,170,4,4,4163,-1,671
1,40,36,200,100,170,4,4,4167,0,841
1,40,36,200,100,170,4,4,4171,0,841
1,40,36,200,100,170,4,4,4175,0,841
1,40,37,200,100,170,3,3,4178,-1,471
1,40,37,200,100,170,3,3,4181,0,641
1,40,38,200,100,170,2,2,4183,-1,271
1,40,38,200,100,170,2,2,4185,0,441
1,40,38,200,100,170,2,2,4187,0,441
1,40,39,200,100,170,1,1,4188,-1,71
1,40,39,200,100,170,1,1,4189,0,241
1,40,39,200,100,170,1,1,4190,0,241
1,40,40,200,100,170,0,0,4190,-1,-129
1,40,40,200,100,170,0,0,4190,0,41
1,40,40,200,100,170,0,0,4190,0,41
1,40,41,200,100,170,-1,-1,4189,-1,-329
1,40,41,200,100,170,-1,-1,4188,0,-159
1,40,41,200,100,170,-1,-1,4187,0,-159
1,40,41,200,100,170,-1,-1,4186,0,-159
1,40,41,200,100,170,-1,-1,4185,0,-159
1,40,41,200,100,170,-1,-1,4184,0,-159
1,40,41,200,100,170,-1,-1,4183,0,-159
1,40,41,200,100,170,-1,-1,4182,0,-159
1,40,41,200,100,170,-1,-1,4181,0,-159
1,40,41,200,100,170,-1,-1,4180,0,-159
1,40,41,200,100,170,-1,-1,4179,0,-159
1,40,40,200,100,170,0,0,4179,1,211
1,40,40,200,100,170,0,0,4179,0,41
1,40,40,200,100,170,0,0,4179,0,41
1,40,40,200,100,170,0,0,4179,0,41
1,40,41,200,100,170,-1,-1,4178,-1,-329
1,40,41,200,100,170,-1,-1,4177,0,-159
1,40,41,200,100,170,-1,-1,4176,0,-159
1,40,41,200,100,170,-1,-1,4175,0,-159
1,40,41,200,100,170,-1,-1,4174,0,-159
1,40,41,200,100,170,-1,-1,4173,0,-159
1,40,41,200,100,170,-1,-1,4172,0,-159
1,40,41,200,100,170,-1,-1,4171,0,-159
1,40,41,200,100,170,-1,-1,4170,0,-159
1,40,41,200,100,170,-1,-1,4169,0,-159
1,40,41,200,100,170,-1,-1,4168,0,-159
1,40,41,200,100,170,-1,-1,4167,0,-159
