ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,30,28,220,140,170,2,2,2,2,780
1,30,28,220,140,170,2,2,4,0,440
1,30,28,220,140,170,2,2,6,0,440
1,30,29,220,140,170,1,1,7,-1,50
1,30,30,220,140,170,0,0,7,-1,-170
1,30,32,220,140,170,-2,-2,5,-2,-780
1,30,33,220,140,170,-3,-3,2,-1,-830
1,30,34,220,140,170,-4,-4,-2,-1,-1050
1,30,35,220,140,170,-5,-5,-7,-1,-1270
1,30,35,220,140,170,-5,-5,-12,0,-1100
1,30,36,220,140,170,-6,-6,-18,-1,-1490
1,30,36,220,140,170,-6,-6,-24,0,-1320
1,30,37,220,140,170,-7,-7,-31,-1,-1710
1,30,37,220,140,170,-7,-7,-38,0,-1540
1,30,37,220,140,170,-7,-7,-45,0,-1540
1,30,37,220,140,170,-7,-7,-52,0,-1540
1,30,37,220,140,170,-7,-7,-59,0,-1540
1,30,37,220,140,170,-7,-7,-66,0,-1540
1,30,37,220,140,170,-7,-7,-73,0,-1540
1,30,37,220,140,170,-7,-7,-80,0,-1540
1,30,37,220,140,170,-7,-7,-87,0,-1540
1,30,37,220,140,170,-7,-7,-94,0,-1540
1,30,37,220,140,170,-7,-7,-101,0,-1540
1,30,37,220,140,170,-7,-7,-108,0,-1540
1,30,37,220,140,170,-7,-7,-115,0,-1540
1,30,37,220,140,170,-7,-7,-122,0,-1540
1,30,37,220,140,170,-7,-7,-129,0,-1540
1,30,37,220,140,170,-7,-7,-136,0,-1540
1,30,37,220,140,170,-7,-7,-143,0,-1541
1,30,37,220,140,170,-7,-7,-150,0,-1541
1,30,37,220,140,170,-7,-7,-157,0,-1541
1,30,37,220,140,170,-7,-7,-164,0,-1541
1,30,36,220,140,170,-6,-6,-170,1,-1151
1,30,36,220,140,170,-6,-6,-176,0,-1321
1,30,36,220,140,170,-6,-6,-182,0,-1321
1,30,36,220,140,170,-6,-6,-188,0,-1321
1,30,36,220,140,170,-6,-6,-194,0,-1321
1,30,36,220,140,170,-6,-6,-200,0,-1321
1,30,36,220,140,170,-6,-6,-206,0,-1321
1,30,36,220,140,170,-6,-6,-212,0,-1321
1,30,36,220,140,170,-6,-6,-218,0,-1321
1,30,36,220,140,170,-6,-6,-224,0,-1321
1,30,36,220,140,170,-6,-6,-230,0,-1321
