ProcessRunning,SP,PV,Kp,Ki,Kd,Error,PError,Integral,Derivative,Output
1,125,126,15,15,0,-1,-1,192300,-1,-15
1,125,127,15,15,0,-2,-2,192100,-1,-30
1,125,128,15,15,0,-3,-3,191800,-1,-45
1,125,129,15,15,0,-4,-4,191400,-1,-60
1,125,128,15,15,0,-3,-3,191100,1,-45
1,125,128,15,15,0,-3,-3,190800,0,-45
1,125,128,15,15,0,-3,-3,190500,0,-45
1,125,127,15,15,0,-2,-2,190300,1,-30
1,125,126,15,15,0,-1,-1,190200,1,-15
1,125,125,15,15,0,0,0,190200,1,0
1,125,125,15,15,0,0,0,190200,0,0
1,125,124,15,15,0,1,1,190300,1,15
1,125,123,15,15,0,2,2,190500,1,30
1,125,122,15,15,0,3,3,190800,1,45
1,125,122,15,15,0,3,3,191100,0,45
1,125,123,15,15,0,2,2,191300,-1,30
1,125,124,15,15,0,1,1,191400,-1,15
1,125,126,15,15,0,-1,-1,191300,-2,-15
1,125,127,15,15,0,-2,-2,191100,-1,-30
1,125,129,15,15,0,-4,-4,190700,-2,-60
1,125,130,15,15,0,-5,-5,190200,-1,-75
1,125,130,15,15,0,-5,-5,189700,0,-75
1,125,130,15,15,0,-5,-5,189200,0,-75
1,125,130,15,15,0,-5,-5,188700,0,-75
1,125,129,15,15,0,-4,-4,188300,1,-60
1,125,129,15,15,0,-4,-4,187900,0,-60
1,125,128,15,15,0,-3,-3,187600,1,-45
1,125,127,15,15,0,-2,-2,187400,1,-30
1,125,126,15,15,0,-1,-1,187300,1,-15
1,125,126,15,15,0,-1,-1,187200,0,-15
1,125,124,15,15,0,1,1,187300,2,15
1,125,124,15,15,0,1,1,187400,0,15
